sittingDate,title,speaker,segment_no,speech_text
12-02-2026,Local Research into Nipah Virus Diagnostic Kits and Vaccines,Dr Koh Poh Koon,4,"Sir, on the Member's first question on timeline for the outcomes of research, I do not have definitive timelines. And I think the Member would understand that for research activities, even the researchers themselves probably would not know when they would hit jackpot. I think we will continue to fund and support them in any way we can and hope that their research will bear fruits in the time horizon that they are hoping to achieve. So, that is something where I am afraid we would just have to let time take its course and for the research activities to be concluded. For the vaccine targets that may well be on trial elsewhere, we will keep a close eye on some of the developments and see if these are useful products that we can have access to as well. But I must also caution on the Member's suggestion. The Nipah virus outbreak at this moment is localised. It is not something that is widespread. The Nipah virus in the South Asia continent has been something that occurs there from time to time. So, this is not the first time it is happening. But generally, it is a zoonotic infection that has very rare, or does not often have, human-to-human transmission. The current transmission is localised to certain localities, it is not widespread. But we are raising our caution to watch this carefully. It is not the same posture that we adopt as for COVID, which had become a generalised pandemic in that episode we had been through. So, there is probably no urgency at all for now, for us to look at procuring vaccine targets ahead of time in anticipation of a widespread global pandemic. Nonetheless, we have stepped up our national posture and issued out alerts to healthcare practitioners, institutions, as well as tighten some of the monitoring at our migrant worker onboarding centre to make sure that we keep our borders under some observation. For any incoming individuals who may have symptoms, to take proactive actions to contain, to isolate and also to to give them supportive care if necessary; and at the same time, also to help them to monitor their symptoms within the first 14 days of arrival in Singapore, for example. So, we are adopting a cautious posture, but looking for vaccine target at this moment is premature. Thirdly, on his question on coordinating with other regional and global partners, that is an ongoing stream of work that CDA has always undertaken. That was the reason why we have raised our alerts – because we have information from our partners in the World Health Organization, in other jurisdictions, such as West Bengal. We will continue to maintain those links, share information as needed and to continue to adjust our posture."
12-02-2026,Data for Posting Results of PSLE Students in UPLIFT Programme,Mr David Hoe,1,"asked the Minister for Education (a) in each of the last five years, what proportion of students who participated in the Uplifting Pupils in Life and Inspiring Families Taskforce (UPLIFT) programme are placed in posting groups 3, 2, and 1 or equivalent academic streams after their PSLE; and (b) whether the Ministry has observed improvements in these posting or other educational outcomes for UPLIFT participants over time."
12-02-2026,Data for Posting Results of PSLE Students in UPLIFT Programme,Mr Desmond Lee,2,"Mr Speaker, the work of the Uplifting Pupils in Life and Inspiring Families Taskforce (UPLIFT) has been scaled up through integration with ComLink+, which is a whole-of-society effort led by the Government to provide comprehensive, convenient and coordinated support for lower-income families with children. According to the latest available data, in 2023 and 2024, about 70% of ComLink+ families with school-going children had all children attending school regularly and progressing to post-secondary education institutions. More detailed data is publicly available in the Ministry of Social and Family Development’s (MSF's) “Supporting Lower-Income Households Trends Report”. As ComLink+ was launched recently in 2023, we will need more time to observe trends arising from efforts under ComLink+."
12-02-2026,Data for Posting Results of PSLE Students in UPLIFT Programme,Mr David Hoe,3,"I thank the Minister for his response and I understand that more time is required to study the trends. I have three supplementary questions. First, based on the latest data provided, what is the Ministry of Education's (MOE's) view on that 70% of school-going children attending school and also being able to progress to secondary school? I ask for MOE's view: is this a positive outcome? If this is a positive outcome, what interventions actually contributed to this outcome? Knowing this would help us to better channel our resources. The second question I have is on the role of community. I do know of many ground-ups and also social service agencies (SSAs) that provide academic support for students from disadvantaged families, specifically homework club and mentoring club. Aside from having access to the syllabus online, are there any other resources that MOE can consider supporting such SSAs, such as pedagogical training? Just because one can do Maths does not necessarily mean that he or she is able to teach Maths well. My third question is, beyond academic support, how does UPLIFT enable students from a disadvantaged background to be able to discover their strengths in non-academic pathways, be it in sports arts, or the digital space?"
12-02-2026,Data for Posting Results of PSLE Students in UPLIFT Programme,Mr Desmond Lee,4,"I thank the Member for his questions. The first question he asked is what to make of the data that MSF had put out, which incorporates the enrolment, attendance and the progression outcomes for children from ComLink families who are in school. I would say that it is a result of the efforts to provide holistic wrap-around through integration of support from various agencies and SSAs, as well as community groups and corporates. It is more data driven, there is a family coach, there are colleagues in the schools brought in, such as special education needs officers, student welfare officers and so on, better to support the children, but also link up with the agencies and SSAs supporting the family. Because often the challenges that the student faces is not necessarily just limited in school, but also relate to challenges they face at home and in the community. We, of course, want to keep assessing the impact of our school-based programmes. Each partner in the ComLink Alliance Working Group will need to continuously assess the efficacy of the programmes that they bring to bear into the overall ComLink efforts. For our schools, we look at the impact of the extra resourcing we provide, the support in schools through, say, after-school support, and of course the partners that we bring into the schools through the Opportunity Fund and other programmes in order for them to support our children in school. The second question, if I recall the Member is asking is, that there are community groups that do homework club support and mentoring support, and what more can MOE do to coordinate? Am I right? I would encourage the Member or all Members who know of these groups to link them up with the ComLink Alliance Working Group in every town where there are rental flats or where there are families supported under ComLink+, there will be an Alliance Working Group. Please link them up so that the alliance of SSAs and Government agencies, including our schools who are represented, can better coordinate these efforts so that nobody works in a silo. The Member's third question is whether the support through UPLIFT in our schools that contribute to for the overall ComLink+ efforts nation-wide, whether they support only academics. I would say they provide support for the holistic development and enrichment of our children in our schools. Some of our after-school support does not just cover academic or homework support. They also provide mentoring, they provide learning journeys, interest-based activities like photography, sports, arts and so on. In that regard, in school as well as outside school, our community partners also provide not just academic support but holistic development."
12-02-2026,Alternative Singpass Identity Options Apart from Facial Verification,Ms Denise Phua Lay Peng,1,"asked the Minister for Digital Development and Information (a) what alternative Singpass identity verification options are available for users with medical conditions that prevent facial verification, and who wish to set up digital tokens with banks; and (b) whether the Ministry will review current requirements to ensure that such users are not excluded from essential services while upholding security standards."
12-02-2026,Alternative Singpass Identity Options Apart from Facial Verification,Ms Jasmin Lau,2,"We are grateful to the Member, Ms Denise Phua, for caring for users with medical conditions. The Member may refer to The Straits Times Forum letter reply issued jointly by the Government Technology Agency (GovTech) and the Monetary Authority of Singapore (MAS) on 4 February 2026, regarding alternative biometric or non-facial verification options for Singpass. As explained in the reply, there are alternative verification methods for users who are unable to use the facial recognition technology for reasons such as medical conditions or disabilities. Examples include one-time passwords or hardware tokens. Singpass users who require assistance may contact the Singpass team via email or call the Singpass helpdesk. Organisations who have onboarded Singpass as a means for authentication are expected to have at least one non-Singpass alternative method for users. The Government will continue to work with relevant stakeholders on alternative methods to facial recognition technology for all users to maintain accessibility to digital services."
12-02-2026,Alternative Singpass Identity Options Apart from Facial Verification,Ms Denise Phua Lay Peng,3,"I thank the Minister of State for her assurance, assuring the House that there are indeed alternative identification methods available for those who are unable to use facial recognition. Just a couple of supplementary questions. Number one, are these measures systemic and applicable for all fully digital or not fully digital banks? Number two, are these available alternatives communicated? So that all the affected parties will know and they will not have to resort to raising the question in Forum letters, or even in this House."
12-02-2026,Alternative Singpass Identity Options Apart from Facial Verification,Ms Jasmin Lau,4,"MAS does require the banks to have alternative methods for verification. And for digital services that are offered by Government, we do make sure that we engage citizens across all ranges of abilities to test out our services, to ensure accessibility for all. On the point about public education, we can definitely do much better in communicating and explaining these different methods of access to our citizens."
12-02-2026,Ensuring Concrete Improvements to Vehicular Safety Practices following January 2026's Voluntary Safety Time-out,Mr Melvin Yong Yik Chye,1,"asked the Minister for Manpower pertaining to the voluntary Safety Time-out focused on vehicular safety from 13 to 27 January 2026, what specific enforcement or inspection actions, if any, has the Ministry taken to ensure that companies not only pause operations but also implement concrete improvements to vehicular safety practices."
12-02-2026,Ensuring Concrete Improvements to Vehicular Safety Practices following January 2026's Voluntary Safety Time-out,Mr Dinesh Vasu Dash,2,"The Ministry of Manpower (MOM) had called for a voluntary Safety Time-out from 13 to 27 January 2026, focusing on vehicular safety because of four vehicle-related workplace fatalities in December. The objective of the Safety Time-out was to remind companies to take time off from their regular work routine to review and ensure that appropriate safety measures and procedures were in place, and for workers to refresh their knowledge of these procedures and to stay vigilant. In line with the voluntary nature of the Safety Time-out, there were no inspections nor enforcement actions. MOM and the Workplace Safety and Health (WSH) Council, through its existing channels, have encouraged companies to participate in the Safety Time-out. They have also issued WSH advisories to guide companies on the key learning points from the recent incidents and the relevant safety practices to be reinforced with their workers. In addition to initiating the recent Safety Time-out, MOM conducts regular inspections in the high-risk sectors where vehicular hazards are present. This ensures that companies comply with measures, such as having proper traffic management at the workplace and ensuring the drivers or operators have the requisite competencies. Around 500 inspections have been conducted in January. Three stop-work orders and five fines were issued to companies and individuals for vehicle-related breaches."
12-02-2026,Ensuring Concrete Improvements to Vehicular Safety Practices following January 2026's Voluntary Safety Time-out,Mr Melvin Yong Yik Chye,3,"Mr Speaker, I thank the Minister of State for his reply. The reality on the ground is that tight scheduling and shift work patterns continue to entrench workers' fatigue. And we all know driving heavy vehicles is a very challenging task because of the vehicles' large size and unladen weight. Fatigue therefore compounds this difficulty and increases safety risks. Can the Minister of State share whether there are further plans to manage drivers' fatigue? I would also like to ask how many employers have tapped on the resources and grants available for companies to adopt vehicular safety technologies? If these technologies are proven to improve safety, but take-up rate among these companies are low, then would the Ministry consider mandating the adoption of such technology to improve vehicular safety outcomes? Perhaps we can start off with the higher risk sectors."
12-02-2026,Ensuring Concrete Improvements to Vehicular Safety Practices following January 2026's Voluntary Safety Time-out,Mr Dinesh Vasu Dash,4,"I would like to thank the Member for the question and for the passion that he has for our workers. I would like to assure him that I personally went through every single case, particularly the ones in December. And as tragic as it was, I could not see any common trends or any root causes, per se. These could potentially have happened due to unfortunate lapses of judgement or not adhering to the existing safety protocols. But that said, I would urge the Member to await the final investigations, which are currently ongoing, and then we can discuss on subsequent moves that need to be put in place, either be it because of fatigue or otherwise. But he has raised important points about fatigue affecting drivers and I wanted to just say that what we have in place are WSH guidelines on fatigue management, where rest breaks are recommended and the need to manage shift work as well, as part of these WSH guidelines. And in terms of technologies, we see some useful technologies, such as the driver status monitoring system, which detects driver fatigue. On the question that the Member had on grants, I want to just highlight that we have the Productivity Solutions Grant (PSG) that small and medium enterprises can tap upon, where 50% of funding can be defrayed, for up to a cap of $30,000. And as at July 2025, about 1,000 companies have adopted vehicle safety technologies via the PSG, and a total of about $12.5 million has been dispensed. I think we have to continue to push the adoption of technologies, especially the proven ones. As to whether or not for it to be mandated, I think we take a holistic and calibrated approach to all the solutions as well as the situation that we have. I think what we want to try to avoid is having a Maslow's Hammer type of a situation, where every problem is seen to be a nail that requires hammering. Instead, what we need to have is a repertoire of solutions, sometimes a loving nudge, a firm stare or a warning might in fact do the trick. Having said that, the ultimate aim is really to have a lasting and sustainable safety culture in Singapore, and I look forward to working with the Member on it."
12-02-2026,Impact of US Tariff Increases and US Export Declines on Price Pressures for Singaporeans,Mr Yip Hon Weng,1,"asked the Deputy Prime Minister and Minister for Trade and Industry in view of the 10% US tariff imposed on Singapore and the nearly 30% year-on-year decline in exports to the US (a) what criteria does the Ministry use to determine when such tariff impacts translate into price pressures for everyday Singaporeans, especially lower-income households; and (b) how often are these criteria reviewed."
12-02-2026,Impact of US Tariff Increases and US Export Declines on Price Pressures for Singaporeans,Ms Gan Siow Huang,2,"Mr Speaker, Singapore's exports to the United States (US) are currently subject to a baseline ""reciprocal"" tariff rate of 10%. The US has also imposed various Section 232 sectoral tariffs that are applicable to Singapore, such as on steel and aluminum. Singapore's non-oil domestic exports to the US fell by 9.2% year-on-year from April to December 2025. The tariffs and corresponding decline in exports to the US are not expected to have a direct impact on Singapore's inflation. This is because the tariffs are paid for by the US importers. Nonetheless, there could be an indirect impact if higher prices in the US lead to an increase in the prices of its exports, including to Singapore, in the future. Thus far, we have not observed any tariff impact on Singapore's import prices, with our import prices falling in 2025. In turn, the decline in import prices helped to lower Consumer Price Index (CPI)-All Items inflation and Monetary Authority of Singapore's Core Inflation to 0.9% and 0.7% respectively last year. We will continue to closely monitor our import prices and inflation rates and the corresponding impact on Singaporeans, especially those from lower-income household groups, and we stand ready to provide further support if needed."
12-02-2026,Impact of US Tariff Increases and US Export Declines on Price Pressures for Singaporeans,Mr Yip Hon Weng,3,"Thank you, Mr Speaker. I thank the Minister of State for her reply that there is an indirect impact. The Ministry of Trade and Industry regularly assesses macro price pressures, but does the Ministry use indicators to identify disproportionate effects on lower-income households, such as changes in the cost of basic food, transport and utilities?"
12-02-2026,Impact of US Tariff Increases and US Export Declines on Price Pressures for Singaporeans,Ms Gan Siow Huang,4,"The answer is yes, we do look at various indices and indicators to understand the impact of inflation on different household income groups. For example, for the lowest 20% income household groups, we know that last year the CPI-All Items inflation for them was 0.6%. And this is different from that for the middle 60% income group of 0.9%. We do look into such details, so that we can provide targeted support to Singaporeans, especially those from the lower-income household groups."
12-02-2026,"Definition and Measurable Indicators for ""Good Jobs"" under Economic Strategy Review",Mr Kenneth Tiong Boon Kiat,1,"asked the Minister for Manpower (a) what is the Ministry's operational definition of a ""good job"" as used in the Economic Strategy Review; (b) what measurable indicators will the Ministry use to track whether the strategy is creating such jobs; and (c) whether the Ministry will adopt a multi-dimensional job quality framework comparable to that published by the Organisation for Economic Cooperation and Development."
12-02-2026,"Definition and Measurable Indicators for ""Good Jobs"" under Economic Strategy Review",Dr Koh Poh Koon,2,"Mr Speaker, we use wages as a key operational measure to track if proposed investments create good jobs, since this is the most objective indicator of job quality. This enables comparisons across sectors, firms, occupations and workers. Having said that, the notion of a ""good job"" varies across individuals, shaped by their circumstances and aspirations. It often includes factors such as wage growth, opportunities for career development, fair and safe workplaces, personal fulfilment, and what gives someone highest utility, among many others. There are multiple dimensions to good jobs, and no single, universally accepted framework for measuring job quality. The perception of what constitutes good jobs also has a time dimension to it and may change with age. Hence, we chose to measure a range of more objectively measurable labour market indicators and regularly benchmark our labour market performance internationally across key dimensions that cover job creation and job quality, such as: one, labour market participation; two, labour underutilisation; and three, earnings. These are broadly aligned with the Organisation for Economic Cooperation and Development (OECD) framework and across these domains, Singapore generally ranks favourably relative to OECD economies. Local workers have experienced sustained and inclusive wage growth. From 2021 to 2025, real gross monthly income at the median grew by 7.4%. At the 20th percentile, income grew even faster, by 10.1% over the same period. Two-thirds of private sector establishments provided structured training to employees, demonstrating that employers continue to invest in their workers. Fewer employees experienced discrimination at work, with the proportion decreasing from 8.5% in 2021, to 6% in 2023. We have also enacted the Workplace Fairness Act to promote fair employment practices and protect employees from workplace discrimination. Our Workplace Safety and Health performance also ranked amongst the top performing countries, with a five-year average workplace fatality rate of 1.1 per 100,000 workers in 2024. We will continue working to ensure that our economic strategies translate economic growth into good jobs for Singaporeans."
12-02-2026,"Definition and Measurable Indicators for ""Good Jobs"" under Economic Strategy Review",Mr Kenneth Tiong Boon Kiat,3,"Thank you, Speaker. I have three supplementary questions. The Economic Strategy Review (ESR) mid-term update factsheet uses the phrase ""good jobs"" six times without defining it. My first supplementary question is, what is the issue with creating a job quality framework like the OECD has done? Second is, I thank the Senior Minister of State for mentioning the different factors that he tracks. Our wage share of gross domestic product (GDP) remains lower than many OECD countries – I believe it is in the mid-40s, where OECD countries are in the 50s. So, will the Government track this, to define this as part of their definition of a ""good job""? My last supplementary question, the ESR also says it will uplift and transform roles like electricians and care workers. But a commitment that cannot be proven true or false, is not really an accountable commitment. So, would the Ministry set clear benchmarks in terms of pay, progression and working conditions, so that Parliament can actually determine if uplift has occurred?"
12-02-2026,"Definition and Measurable Indicators for ""Good Jobs"" under Economic Strategy Review",Dr Koh Poh Koon,4,"Sir, on Member's first supplementary question on job quality, I have already explained in my main reply that we do track multiple parameters and dimensions across our workforce and the labour market. But I guess, fundamentally, the workers are interested in whether their pay goes up. For them, as I have said, a good job need not just be pay, but many other dimensions around it. But fundamentally, workers want to see their wages go up from year to year. And in fact, as they get more seniority, they want to be recognised for their talent as well. So, we do take reference from the wage distribution of our workforce. In general, well-paying jobs are those that pay above the median wage of the resident workforce. And by creating more of such jobs and helping more Singaporeans to upskill to take them on, we will grow the median wage of our workforce over time. This is a useful indication of broad-based wage growth that also shows that with the measures that are put in, the median wage of individual workers goes up over time and as a workforce, it also rises. The Member's second question of looking at wage share, well, I think there are, like I said, there are multiple dimensions to track and we will continue to measure multiple dimensions of job quality, that could include looking at wage share over time. In doing so, we will consider relevant dimensions that are included in other international frameworks of job quality, including the one that the Member has mentioned – the OECD's job quality framework. The Member's third question on what the ESR is doing with regard to trade and skilled roles, this is an area still under deliberation by the ESR, so I would not jump the gun and make any pronouncements here. In time to come, when the ESR releases its final report, there will be a better treatment of the questions that the Member asked regarding trades and skilled roles."
12-02-2026,"Assessment of Transboundary Haze Episodes, and Review of Bilateral and Regional Haze-mitigation Measures",Mr Christopher de Souza,1,asked the Minister for Sustainability and the Environment (a) what is the latest assessment of transboundary haze affecting Singapore; and (b) whether bilateral and regional measures to mitigate haze are being reviewed and strengthened.
12-02-2026,"Assessment of Transboundary Haze Episodes, and Review of Bilateral and Regional Haze-mitigation Measures",Ms Grace Fu Hai Yien,2,"Mr Speaker, with your permission, my response to this Parliamentary Question (PQ), will also cover related questions raised by Members Joan Pereira, Fadli Fawzi and Elysa Chen regarding transboundary haze scheduled for Sittings on 24 February and later. The Members may wish to ask supplementary questions later and I will be happy to address them."
12-02-2026,"Assessment of Transboundary Haze Episodes, and Review of Bilateral and Regional Haze-mitigation Measures",Ms Grace Fu Hai Yien,3,"The Meteorological Service Singapore has assessed that hotspot activity could increase in the coming weeks over nearby areas due to wind patterns and drier conditions in the current dry phase of the northeast monsoon. This could result in hazy conditions affecting Singapore. Cloud seeding for rain will not be effective, given our size and geography. Any induced rain might not fall on Singapore due to variable wind patterns. Regional and bilateral cooperation are therefore essential to address transboundary haze and Singapore is committed to these efforts. The ASEAN Specialised Meteorological Centre (ASMC) based in Singapore provides regular updates to the Association of Southeast Asian Nations (ASEAN) member states on the weather and haze situation, including hotspot information and early warnings to support their respective haze prevention and response efforts. Singapore also engages our neighbours through platforms, such as the ASEAN Agreement on Transboundary Haze Pollution (AATHP) and the Ministerial Steering Committee on Transboundary Haze Pollution. We strongly support Indonesia's efforts to operationalise the ASEAN Coordinating Centre for Transboundary Haze Pollution Control, to be based in Indonesia. The Centre will enhance regional preparedness and response to transboundary haze by facilitating cooperation and coordination in managing the impact of land and forest fires that cause haze pollution. Our 24-hour Pollutant Standards Index (PSI) readings have remained in the ""good"" to ""moderate"" range this year, with a peak PSI reading of 69 on 8 February, well within the ""moderate"" range. Hence, at this stage, the haze has not reached such levels that warrant investigation under the Transboundary Haze Pollution Act. We will continue to monitor the ongoing haze situation closely. Should the haze situation worsens, the Haze Task Force (HTF), led by the National Environment Agency (NEA) and comprising 28 Government agencies, will implement measures to safeguard public health, particularly for vulnerable populations, such as the elderly, pregnant women, children and people with chronic lung and heart diseases. These measures include the issuing of advisories to minimise outdoor activities and ensuring sufficient supply of N95 masks. Indoor air purifiers will also be deployed in premises where vulnerable groups are likely to congregate, such as schools, public hospitals, nursing homes and polyclinics. Members of the public may stay updated through NEA's website, the MyENV app and the dedicated haze microsite at haze.gov.sg."
12-02-2026,"Assessment of Transboundary Haze Episodes, and Review of Bilateral and Regional Haze-mitigation Measures",Mr Christopher de Souza,4,"I thank the good Minister for the comprehensive reply and also put on record my thanks to the officers who work tirelessly behind the scenes. My question is one born out of history. We debated in this Parliament the Transboundary Haze Pollution Bill and we saw – Mr Speaker, l will get to my point soon – a great increase in air quality. And I think there has been a lot of cooperation from the south. I have read reports that this deluge of potential pollution came not from the south. So, I would like to understand how we, as a Government, as a Ministry, is engaging the people creating this air pollution to reciprocate the domestic efforts of Singaporeans, reciprocate the domestic efforts of our Government agencies, such that, on both sides, we do not emit pollution. And here I speak from some degree of experience. Having done my home visits, in or around the time to my constituency, and I felt and I breathed not all that high quality of air. So, I seek reciprocity in the region for all our efforts – and this is a humble request."
12-02-2026,"Assessment of Transboundary Haze Episodes, and Review of Bilateral and Regional Haze-mitigation Measures",Ms Grace Fu Hai Yien,5,"Thank you very much, Mr Speaker. I do share the Member's concern for Singaporeans' well-being and indeed, that has been an issue for us to pay significant attention to, both in terms of getting our own domestic regulations in place, such as the Transboundary Haze Pollution Act, as well as to work very closely with our own agencies for preparedness. We do not wish it to recur, but if it does, we believe that we have developed a scientifically-based hierarchy of responses, catering to different segments of the society and we stand ready to activate them. Having said that, I do share the Member's wish to see if we can, in a more effective way, go upstream and to have neighbours also paying attention to their management of air pollution. And I would like to say that my experience in this area has shown that actually the air quality has improved. The incidents of transboundary haze has actually reduced over the years. This is in no small way, due to the efforts made by our neighbours in managing their own regulations and also their own communities domestically, but also cooperating regionally at the ASEAN level. So, I would just reaffirm the suggestion of working closely with our neighbours. We do that in a few ways: we provide information; we provide capability building; we supply forecasts regularly, quarterly, half-yearly. When we see that we are getting into a potential dry season, we will step up the communications. We share our models very closely. We even have some of the officers attached to the ASMC, so as to build up trust and also common understanding of how forecasting works. At the ASEAN level, this is a constant platform for meetings and discussions. At the sub-regional level, we meet up with our neighbours regularly to go through past data and also go through forecasts, so as to get everyone ready for the weather that is coming our way. So, I would like to assure Members that this is really an area of focus, an area that we pay attention to and we will do our very best to get regional cooperation in managing transboundary haze."
12-02-2026,"Assessment of Transboundary Haze Episodes, and Review of Bilateral and Regional Haze-mitigation Measures",Ms Joan Pereira,6,"Thank you, Speaker and I thank the Minister. I have two clarifications for the Minister. I understand that there is a lot of support in kind in collaborating with our cross border counterparts to tackle fire hotspots, as the Minister mentioned. But how about some financial assistance for countries, if they require it? Second, whether these have been activated recently, in view of the very dry weather and windy conditions?"
12-02-2026,"Assessment of Transboundary Haze Episodes, and Review of Bilateral and Regional Haze-mitigation Measures",Ms Grace Fu Hai Yien,7,"Mr Speaker, I would like to say that, in my past encounters with my counterparts at the ASEAN level, the issue of finance has not arisen, because I do not think our neighbours are looking for financial assistance. They have capabilities and they are aware of their own accountability to their people. So, there is no discussion about financial assistance from Singapore. As I mentioned earlier in my reply, meeting with them, the discussions on forecasting, a review of the hotspots in the past six months, 12 months, it is an ongoing process that we have with them and it is not triggered by the recent dry period. So, what I am trying to summarise is that the effort to put transboundary haze on the agenda is continuing and it has achieved its outcome because we have seen haze incidents declining over the years. Having said that, we should not be complacent, because we are dealing with changing weather patterns and we expect climate change will bring about drier conditions, at the same time hotter temperatures, which make them good conditions for more potential wildfires. So, I just want to assure Members that we are doing our utmost to have that discussion at the regional level. But even with all good intentions and all good efforts by all parties involved, including our neighbours, climate change effects are being felt and we cannot rule out more wildfires contributing to haze conditions. Therefore, even as we try to manage upstream, we must also be prepared downstream to deal with hazy days when they arrive."
12-02-2026,"Assessment of Transboundary Haze Episodes, and Review of Bilateral and Regional Haze-mitigation Measures",Mr Fadli Fawzi,8,"Thank you, Speaker. Sir, I would like to ask a few supplementary questions. Firstly, will any firms, inside or outside Singapore, be investigated under the Transboundary Haze Pollution Act of 2014, in relation to the recent pit fires in Johor that have caused Singapore to be impacted by the haze, and if not, why not? Secondly, can the Minister update this House whether there has been any prosecution brought under the Transboundary Haze Pollution Act 2014, in its 12-year history? If not, can the Minister share some of the challenges bringing these cases to Court?"
12-02-2026,"Assessment of Transboundary Haze Episodes, and Review of Bilateral and Regional Haze-mitigation Measures",Ms Grace Fu Hai Yien,9,"I thank the Member. For the first question, the answer is no. As I have explained in my reply, we have not crossed the threshold of a haze episode, because the PSI reading has been well below 100. The second supplementary question, we have an investigation that is open at this moment, with four companies under investigation. We will continue to work hard to get to some conclusion on these investigations."
