sittingDate,title,speaker,segment_no,speech_text
08-04-2026,Reasons for Attrition in Foster Parenting Scheme and Proposed Guidelines for Co-parenting Arrangements for Fostering,Dr Neo Kok Beng,1,"asked the Minister for Social and Family Development (a) whether the Ministry has any plan to issue guidelines for co-parenting arrangements between foster and biological parents; and (b) if so, when will these guidelines be issued."
08-04-2026,Reasons for Attrition in Foster Parenting Scheme and Proposed Guidelines for Co-parenting Arrangements for Fostering,Dr Neo Kok Beng,2,"asked the Minister for Social and Family Development (a) what the present estimated shortfall of foster parents is; and (b) what additional programmes are planned to address this shortfall, if any."
08-04-2026,Reasons for Attrition in Foster Parenting Scheme and Proposed Guidelines for Co-parenting Arrangements for Fostering,Dr Neo Kok Beng,3,asked the Minister for Social and Family Development (a) what has been the attrition rate of foster parents in the last three years; (b) what are the reasons or issues for such attrition; and (c) how can these issues be resolved.
08-04-2026,Reasons for Attrition in Foster Parenting Scheme and Proposed Guidelines for Co-parenting Arrangements for Fostering,Mr Goh Pei Ming,4,"Mr Speaker, may I have your permission to take oral Question Nos 3 to 5 filed by Nominated Member Dr Neo Kok Beng in today’s Order Paper together, as they pertain to matters concerning foster parents."
08-04-2026,Reasons for Attrition in Foster Parenting Scheme and Proposed Guidelines for Co-parenting Arrangements for Fostering,Mr Goh Pei Ming,5,"My response will also address a related question filed by the Member Dr Neo Kok Beng 1 for a subsequent Sitting, and if the Member is satisfied with the response, he may wish to withdraw the question after this session. The Ministry of Social and Family Development (MSF) will continue to grow our pool of foster parents so that more children in state care can be placed in safe and stable family-based settings, which generally provide better social, emotional and developmental outcomes than institutional care. MSF has partnered fostering agencies, community organisations, religious groups and private organisations to raise awareness and recruit more foster families. We have also strengthened support measures, such as increasing the fostering allowance for those caring for teenagers from October 2025, and removing the minimum household income and educational requirements for applicants from July 2024. On co-parenting, we are open to considering arrangements between foster and biological parents where appropriate, particularly to facilitate reunification of the child with the biological parents and where it is in the child’s best interests. On attrition, about 6% of foster parents have been deregistered each year on average over the last three years. The reasons include new family commitments, health or age-related factors and relocation. We will continue to strengthen support, training and engagement with foster families to improve retention, and build a strong fostering ecosystem. The Member may wish to refer to Parliamentary written answers on ""Increasing Enrolment of Foster Parents"" at the 18 February 2025 Sitting to learn more about earlier enhancements to foster care. On Child LifeSG Credits, they are credited to the Child Development Account (CDA) trustee of an eligible child to ensure that support is directed to the individual responsible for the child’s care and upbringing. While it is possible for the trustee to change the CDA trustee through the bank’s portal or mobile application, I would like to point out that in designing the foster allowances, MSF does not assume reliance on these credits. Foster parents receive a monthly fostering allowance ranging from $1,100 to $1,800, depending on the child’s age and needs, to help defray childcare and other out-of-pocket expenses. In addition, foster children are eligible for childcare, student care and medical subsidies."
08-04-2026,Reasons for Attrition in Foster Parenting Scheme and Proposed Guidelines for Co-parenting Arrangements for Fostering,Dr Neo Kok Beng,6,"Thank you, Speaker. I have two supplementary questions. Firstly, we acknowledge that MSF has done a very good job in reintegration, the percentage is very high, for the foster children with their birth families. What I would like to ask is, what is the long-term reintegration rate? How long and how do we measure success of the reintegration? This is to ensure the long-term safety and well-being of the child. The other supplementary question is on, again, I want to follow up on the rights of the foster parents. What is the status right now for them to access the information of the foster children, especially in education, where they need to monitor but now they do not have access to. Also, they need to book the medical appointments online for the polyclinics or hospital and they do not have access. So, what is the status of this right now, as the focus is really for these foster children to be in the care of their foster parents for a couple of years?"
08-04-2026,Reasons for Attrition in Foster Parenting Scheme and Proposed Guidelines for Co-parenting Arrangements for Fostering,Mr Goh Pei Ming,7,"Mr Speaker, I will take the Member's second question first. Once a child or young person has been assigned to a set of foster parents through a Court Order or a Voluntary Care Agreement, foster parents will be issued a letter from MSF that identifies them as the caregivers under the Ministry's fostering scheme. This letter facilitates communications between the foster parents and the healthcare professionals to ensure that the medical needs are addressed. It also allows them to communicate through the school system to take care of the schooling and educational needs However, I acknowledge the Members point. Many of the public agencies' services have gone digital and therefore, we do want to provide this digital access as well. This is also the feedback consistent with what we have gotten from many foster parents. Therefore, MSF is currently working to further enhance our foster parents' experience by providing them access to the foster child's education and healthcare information through HealthHub and Parents Gateway. This is in progress and we will hope to update the Member at a later date, once these are ready. On the second question, in terms of the long-term success rate, it is not a single percentage or single metric that we measure by. What is more important, success is measured by whether the child is able to safely and sustainably stay with the birth family over time. Some other factors we look at when we evaluate whether this is safe and sustainable, include whether there is further abuse or neglect, the absence of it, is useful, stable caregiving arrangements within the family to care for the child, the overall well-being and functioning of the child, especially if the child is in school, as well as health and behavioural aspects. To safeguard the child after reintegration, MSF has post-reunification monitoring protocols. This includes safety checks at least monthly by MSF case officers, complemented by inputs from community partners, such as schools, social service agencies who know the family well to ensure that if there are any risk or any concerns, these are picked up early. Children are also monitored for at least 12 months after reintegration and longer if we need to, depending on the family circumstances and the overall assessed level of risk. Where concerns arise, MSF will not hesitate to intervene promptly to provide additional support to take further protective actions when needed."
08-04-2026,Reasons for Attrition in Foster Parenting Scheme and Proposed Guidelines for Co-parenting Arrangements for Fostering,Mr Dennis Tan Lip Fong,8,"Thank you, Mr Speaker. Relating to one issue of co-parenting, I would like to ask will the Ministry consider granting foster parents synchronised access to the child's Health Buddy app? Currently, foster parents have no access to the app and require the cooperation of biological parents. Sometimes, the cooperation may not be given for various different reasons. I believe the Ministry can help to bridge this gap to ensure better healthcare continuity for our foster children, and also better coordination between the foster and biological parents. If it is not possible to grant access across all fostering cases due to the temporary nature of some of the fostering arrangements, then, given that many foster placements last for several years, will MSF at least consider enabling Health Buddy access to at least the longer-term foster parents, for example, those who are at least two to three years or upwards?"
08-04-2026,Reasons for Attrition in Foster Parenting Scheme and Proposed Guidelines for Co-parenting Arrangements for Fostering,Mr Goh Pei Ming,9,"I thank the Member for his concern for foster children. I think the question is similar to my reply given to Nominated Member of Parliament Dr Neo. In particular, we recognise that it is important to give foster parents access to health information, and those may be on Health Buddy. Like what I mentioned earlier, we are working on providing digital access to foster parents. In terms of what data fields and what information is provided to the parents, these are being looked at, because, like the Member said, the situation for every child, the length of foster care differs. And in some cases, depending on the circumstances under which the child is placed under foster care, and the relationship with the biological parents, things can be sensitive, and therefore we have to consider all that when we arrange for what data fields are available to the foster parents. But ultimately, the primary consideration is that we want to make sure that foster parents have the information required to provide the necessary care to the child and make sure that the child's best interests are addressed."
08-04-2026,Reasons for Attrition in Foster Parenting Scheme and Proposed Guidelines for Co-parenting Arrangements for Fostering,Mr Dennis Tan Lip Fong,10,"Yes, just a quick clarification. I thank the Minister of State for the answers and the details. The feedback I receive is pertaining, especially to making appointments, because there have been instances where foster parents experience appointments being cancelled without their knowledge, and then having to arrive at the hospital unnecessarily wasting their time."
08-04-2026,Reasons for Attrition in Foster Parenting Scheme and Proposed Guidelines for Co-parenting Arrangements for Fostering,Mr Goh Pei Ming,11,"Yes, indeed, so, the digital access that we are working on will allow for the appointment booking system and updates to be made available for foster parents to access."
08-04-2026,Help for Students Registering for Primary School when Schools Nearest Their Homes Do Not Offer Their Mother Tongue Language,Dr Haresh Singaraju,1,"asked the Minister for Education given that not all primary schools offer Tamil and Malay as mother tongue languages, how does the Ministry ensure that children from these language communities are not disadvantaged under the Primary 1 registration framework when the schools nearest to their homes do not offer their mother tongue language."
08-04-2026,Help for Students Registering for Primary School when Schools Nearest Their Homes Do Not Offer Their Mother Tongue Language,Dr Janil Puthucheary,2,"Sir, in the planning of schools, the Ministry of Education ensures that our students can access a primary school near their homes. Except for a small number, 15 of Special Assistance Plan schools, all primary schools offer the three official mother tongue languages."
08-04-2026,Data on Victim and Perpetrator Profiles in Rape and Molest Cases,Ms Gho Sze Kee,1,"asked the Coordinating Minister for National Security and Minister for Home Affairs given that more than half of rape and molestation cases involve offenders known to victims (a) whether the increase in such crimes in 2025 was primarily driven by this category of offenders; (b) what are the contextual breakdown of the cases such as, in domestic, workplace, or educational settings; and (c) whether targeted interventions are being strengthened in these environments."
08-04-2026,Data on Victim and Perpetrator Profiles in Rape and Molest Cases,Mr Goh Pei Ming,2,"From 2024 to 2025, there was an increase of 104 cases of outrage of modesty, from 1,427 to 1,531 cases; and an increase of 78 cases of rape, from 401 to 479 cases. The majority of the rape cases and more than half of the outrage of modesty cases involved offenders known to the victims. The proportions of rape and outrage of modesty cases involving offenders known to the victims has remained stable over the last five years. In 2025, of the total number of rape and outrage of modesty cases, approximately 33% took place in residential premises, 18% took place in commercial premises and 3% took place in educational institutions. The Government takes a firm stance against all forms of sexual offending and Ministries have implemented a suite of measures to prevent offending, encourage reporting and improve victim support, regardless of where the offence occurs. For example, in educational settings, students are taught to report their concerns and to seek help from trusted adults. In domestic settings, specialist agencies, such as the Protection Specialist Centres and Child Protection Specialist Centres, provide social and emotional support for victims of intra- and extra-familial violence, including sexual violence. The Police, on their part, also provide victim care services when investigating sexual offences."
08-04-2026,Research on Correlation of PSLE-based School Placement and Socio-economic Status Performance Gap,Assoc Prof Kenneth Goh,1,"asked the Minister for Education regarding the Organisation for Economic Cooperation and Development (OECD) findings linking earlier academic sorting to stronger socio-economic status (SES) performance associations (a) whether the Ministry has assessed whether PSLE-based school placement at age 12 amplifies the SES-performance gap; (b) if so, what that assessment found; and (c) if no such assessment exists, whether the Ministry intends to conduct one."
08-04-2026,Research on Correlation of PSLE-based School Placement and Socio-economic Status Performance Gap,Ms Jasmin Lau,2,"Mr Speaker, globally, our students from higher socio-economic status (SES) backgrounds tend to perform better academically than students from lower-income backgrounds. We have not studied, nor do we plan at this time to study, whether secondary school placement based on the Primary School Leaving Examination (PSLE) results amplifies this skew, as there are many factors that influence the academic performance of our students. Instead, our focus is to help all our students achieve their full potential, regardless of background. This includes providing more support to students from more disadvantaged backgrounds and also providing porosity in our education pathways, such as through Full Subject-Based Banding at the secondary level, to strengthen their education outcomes."
08-04-2026,Research on Correlation of PSLE-based School Placement and Socio-economic Status Performance Gap,Assoc Prof Kenneth Goh,3,"Thank you, Speaker, and I thank the Minister of State for the response. Given that the SES educational performance gap and the economic, social and cultural status (ESCS) index slope are indicators of educational inequity, and also given this House's commitment to educational equity, especially where we have stated that where you start does not determine where you end up in life, would the Ministry of Education (MOE) consider tracking and targeting these indicators? And if not, why not? Especially since these indicators can give us a sense of whether the measures that have been undertaken by MOE are working."
08-04-2026,Research on Correlation of PSLE-based School Placement and Socio-economic Status Performance Gap,Ms Jasmin Lau,4,I thank the Member for his question. We will continue to monitor this trend closely as part of our overall efforts to ensure that all of our students are able to maximise their full potential.
08-04-2026,Research on Correlation of PSLE-based School Placement and Socio-economic Status Performance Gap,Mr David Hoe,5,"Thank you, Mr Speaker. I have two supplementary questions on social mixing as a leveller. Could the Ministry share how it is actively strengthening social mixing across different SES within and across schools, and whether do we track the effectiveness of it? That is my first question. The second one is, I would like to check if there is a progress update to my previous Parliamentary Question, where I asked whether MOE would consider a tie-breaker mechanism that gives students of lower SES background some priority for schools that are over-subscribed?"
08-04-2026,Research on Correlation of PSLE-based School Placement and Socio-economic Status Performance Gap,Ms Jasmin Lau,6,"I thank the Member for his question. In response to his first question, yesterday, I did explain how our system of Posting Groups and Full Subject-Based Banding now do allow many more of our students to experience social mixing in our schools. Outside of formal curriculum, we also have co-curricular activities and Values in Action projects that our students can participate in. On the Member's second question, we are reviewing. We will also engage the public in our education conversations, and update when ready."
08-04-2026,Research on Correlation of PSLE-based School Placement and Socio-economic Status Performance Gap,Assoc Prof Jamus Jerome Lim,7,"Speaker, thank you for allowing me to join the debate. While I did not file a Parliamentary Question on this topic today, I had filed related Parliamentary Questions before and spoke on the issue during this year's Budget Debate. To follow on from Assoc Prof Goh's Parliamentary Question, I wonder if the Ministry has looked into how much the growing relevance of SES may be driven by access to tuition? After all, if a student from a poorer household falls behind in class, they are much less likely to be able to make up for this lost ground with private tuition, compared to a family with access to more resources. Relatedly, I recall that when I was going to school, our teachers would conduct remedial classes for weaker students. May I check how widespread such practice is in schools today, or has it become de-emphasised, perhaps because our teachers are already putting in between 47 and 53 hours a week, around 25% more than their Organisation for Economic Cooperation and Development counterparts?"
08-04-2026,Research on Correlation of PSLE-based School Placement and Socio-economic Status Performance Gap,Ms Jasmin Lau,8,"I thank the Member for his questions. MOE does provide additional support to many students with higher educational needs. And we continue to do so in programmes, even though the names may have changed from those that we understood and knew when we were students and those that students experience today. For instance, primary schools do provide very targeted academic intervention for students who need more support to strengthen their foundational skills in reading, literacy and numeracy. This includes learning support programmes, reading remediation programmes and learning support for mathematics. So, we want to do this through our schools to ensure that all of our students do have access to support to improve their academic performances."
08-04-2026,"Singapore's Economic, Social and Cultural Status' Slope Ranking of Second out of 79 in PISA",Assoc Prof Kenneth Goh,1,"asked the Minister for Education (a) how the Ministry assesses Singapore's economic, social and cultural status (ESCS) slope ranking of second out of 79 in the Programme for International Student Assessment (PISA) systems, given that comparable high-performing systems such as Japan and Korea rank significantly lower; (b) what specific measures target a reduction in this slope; and (c) what progress is expected."
08-04-2026,"Singapore's Economic, Social and Cultural Status' Slope Ranking of Second out of 79 in PISA",Ms Jasmin Lau,2,"Based on our Programme for International Student Assessment (PISA) results, Singapore has a steeper slope representing the association between the socio-economic status (SES) background and performance of our students, compared to the Organisation for Economic Cooperation and Development (OECD) average and most other systems. This is because, while our students from our lower-SES homes, as a group, performed better than their OECD counterparts with similar SES, our students from higher-SES homes outperformed their peers by an even larger margin. This differential gives rise to the steeper slope. One simplistic way to flatten the slope is to stop our higher-performing students from doing so well. But that is not educationally sound and goes against our education philosophy of helping all students to develop to their full potential. The Ministry of Education (MOE) is committed to uplifting students who need more help, without capping the potential of those who can excel. We do so through targeted measures, such as providing additional support to students who come from lower-income households or who have higher needs, including school-based after-school programmes for students from more challenging home environments."
08-04-2026,"Singapore's Economic, Social and Cultural Status' Slope Ranking of Second out of 79 in PISA",Assoc Prof Kenneth Goh,3,"Thank you, Speaker, and I thank the Minister of State again for the response. I think one of the concerns is, what the economic, social and cultural status (ESCS) slope implies or suggests is whether performance is driven by income or at least affected by income. I am not saying that it is caused by income, but whether there is a strong correlation between SES and performance. So, it is not about capping potential, but whether or not the folks from higher SES backgrounds have more opportunities, and because of that, that leads to that increase in academic performance. And my second supplementary question, it is related to the one I had asked before – whether or not this is an indicator that MOE will look into tracking because it can give a sense of whether the measures that have been implemented are working or not."
08-04-2026,"Singapore's Economic, Social and Cultural Status' Slope Ranking of Second out of 79 in PISA",Ms Jasmin Lau,4,"I thank the Member for his questions. I think the first question was more of a comment, I did not really catch the specific question, the first part of it."
08-04-2026,"Singapore's Economic, Social and Cultural Status' Slope Ranking of Second out of 79 in PISA",Assoc Prof Kenneth Goh,5,"Yes, it is more of a comment in response to her point about capping potential of high performance. So, the Minister of State was talking about one way of flattening the slope would be to lower the top end. But I do not think that necessarily means depriving people of opportunities. I think what it suggests is that there might be a certain group of people with more opportunities. And because of that, that gives them the chances to do better and hence, you see that the stronger relationship between ESCS and performance. So, it is maybe putting forth a different interpretation of the data, and likewise, with the different interpretation, there could be different policy implications as well. Specifically, my question is whether MOE would consider that different interpretation and how that might change the policy."
08-04-2026,"Singapore's Economic, Social and Cultural Status' Slope Ranking of Second out of 79 in PISA",Ms Jasmin Lau,6,"Absolutely, I thank the Member for the clarification. Yes, we will continue to watch this trend and this indicator closely, as part of a suite of overall indicators that we use when assessing the overall educational outcomes for our students. I think on the first comment, my assurance is that we want to make sure that all Singaporean students have as much access to opportunities as possible, regardless of SES."
08-04-2026,"Singapore's Economic, Social and Cultural Status' Slope Ranking of Second out of 79 in PISA",Assoc Prof Jamus Jerome Lim,7,"Thank you, Speaker. I will just reiterate that I agree with the Minister of State that none of us that argue against early tracking do so because we want to suppress the performance of our top students. However, I am wondering if she is aware of research by professors Eric Hanushek and Ludger Woessmann, this was published in 2006 in Economic Journal, that argues that the result of early tracking is that it raises the impact of SES on educational inequality – not so much because of allowing those who are high achievers to blossom, but rather by lowering the performance of both groups, even the high achievers, and it lowers the ones of the low achievers even more."
08-04-2026,"Singapore's Economic, Social and Cultural Status' Slope Ranking of Second out of 79 in PISA",Ms Jasmin Lau,8,"I do not think I heard a specific question, but if the question is about whether I am aware of the research, well, after today, I definitely will be."
08-04-2026,Alternative Pathways for Students Required to Leave School Before Completing National Certifications,Ms Yeo Wan Ling,1,"asked the Minister for Education in respect of students who are required to leave school before completing their national certifications, what alternative education, training or reintegration pathways does the Ministry provide to ensure they are not left without viable progression options."
08-04-2026,Alternative Pathways for Students Required to Leave School Before Completing National Certifications,Mr David Neo,2,"Sir, it is our goal for all Singaporeans to have education, training or reintegration pathways through life, regardless of when or how they left school. And those who wish to continue their education may approach the school in which they were last enrolled. Alternatively, they can approach the Ministry of Education's Education and Career Guidance Centre for advice and guidance on suitable educational pathways. If they are assessed to be age-appropriate for re-admission, they can be enrolled at a secondary school. The receiving schools may assess these students and provide bridging programmes to smoothen their transition back into mainstream education. While for students who prefer other education and training options, there are also alternative pathways. So, students with minimal academic qualifications can consider the Institute of Technical Education General Education programme, which allows adult learners to obtain their GCE ""N"" or ""O"" Levels. This, in turn, then allows them to subsequently enrol in Higher Nitec and Diploma programmes in our institutes of higher learning. SkillsFuture Singapore also provides subsidies for a wide range of industry-relevant training programmes to meet the upskilling needs of Singaporeans throughout their careers, regardless of their education or academic qualifications."
08-04-2026,Alternative Pathways for Students Required to Leave School Before Completing National Certifications,Ms Yeo Wan Ling,3,"Mr Speaker, I thank the Senior Minister of State for his reply. Could he also share whether there are plans to strengthen early identification and intervention for students at risk of leaving school prematurely, including closer coordination with family and community partners, so that support can be put in place earlier to help them remain engaged in education or to transition more smoothly? I talk about this because I met up with a resident from Punggol, whose son was asked to leave school when he was in Secondary 3. And because of this, he was not able to get any certification. And I think after a year of trying very hard to get into another school, they were not able to do so, eventually, what they had to do is that they put the son in private tuition. Eventually, after a year, the school did accept him, but after that, he again got suspended. While we are talking about upstream and low stream, the other thing is also whether or not, the Senior Minister of State could also clarify, if the Ministry tracks the outcomes of students who leave school before completing their national certifications, in particular, how many have successfully transited into alternative education, like the ones he had pointed out, training or employment pathways? And what additional support is provided to those who struggle to reintegrate? I think at the end of it all, we just want to make sure that no student is left without a viable pathway."
08-04-2026,Alternative Pathways for Students Required to Leave School Before Completing National Certifications,Mr David Neo,4,"Mr Speaker, I thank the Member for her supplementary questions. And indeed, it is our goal to make sure that all Singaporeans, all students have good pathways through life. Ms Yeo spoke about early upstream intervention. Yes, indeed, we do early upstream intervention. We do it in schools. What we want to do is to strengthen at-risk students' engagement and a sense of certain connectedness to the school. In fact, once any of our students show any signs of disengagement, they are individually tracked and they are supported. Form teachers and school counsellors reach out to our students to understand and to address any of these challenges. A lot of this, like the Member pointed out, could be issues at home and otherwise. And every effort is made to counsel and to dissuade these at-risk students from dropping out of school, including engaging their parents to provide a more holistic support. Also, to strengthen at-risk students' motivation and a sense of connectedness to school, the Ministry of Education (MOE) also provides resources and guidance for schools to create a supportive school environment and also, provide a conducive after-school support for the students. This is usually done in collaboration with many community partners. Depending on their needs, students are also referred to school-based programmes where they can be engaged through befriending or mentoring by community partners and volunteers, as well as interest-based activities that build peer support and relationships, which can help improve their social emotional connectedness. Schools also work very closely with community partners and Government agencies, such as the Ministry of Social and Family Development's ComLink+, self-help groups, social service agencies to provide some of these upstream wraparound support for the at-risk students. I am sure the Member, being a very good grassroots advisor, would also have some of these programmes for at-risk youths in her constituency, as I do have in Tampines as well. There is a huge network of youth and social support programmes, but in broad, MOE focuses also on that wraparound support for our students, to make sure they have a holistic and also very importantly, a good home care environment, to prevent them from dropping out of school. To the Member's question about tracking outcomes, today, MOE tracks outcomes of students. But once they are not in the school education system anymore, we do not track those further. But as part of our manpower statistics, as part of what SkillsFuture Singapore and Workforce Singapore are doing, we do have some of the other indicators. As a whole, I think what we do want to do is to make use of a combination of these indicators to make sure that we have all the appropriate programmes to help all Singaporeans continue to upgrade in life."
