sittingDate,title,speaker,segment_no,speech_text
13-01-2026,Update on Food Security Strategy with Revised 2035 Fibre and Protein Production Targets,Mr Zaqy Mohamad,4,"Yes, Mr Speaker, I was answering Question Nos 3 and 4. Thank you."
13-01-2026,Update on Food Security Strategy with Revised 2035 Fibre and Protein Production Targets,Mr Yip Hon Weng,5,"Thank you, Mr Speaker. I thank the Senior Minister of State for his reply. I have two supplementary questions. The first concerns farms. Small farms and food producers form part of Singapore's small and medium enterprise landscape. What concrete job creation or retention targets accompany the new production goals, especially for sectors affected by high production costs and workforce shortages? My second supplementary question pertains to consumers. Given that locally produced food often cost more than imported alternatives, how did the Ministry assess the potential price impacts on households, if the revised targets are met? What measures are in place to prevent local production from inadvertently raising food prices for Singaporean families?"
13-01-2026,Update on Food Security Strategy with Revised 2035 Fibre and Protein Production Targets,Mr Zaqy Mohamad,6,"I thank the Member for his questions; very important ones, especially if you are thinking of how we are supporting the local production in our farms. Over the past few years, as the Member has highlighted, the global agri-food sector has faced headwinds. We have also faced supply chain disruptions ever since COVID-19 and we have seen how those have impacted us. Of course, Singapore also faces other challenges, such as high energy costs, labour constraints, especially since farming is not exactly one of the more favoured jobs, as the Member was alluding to. And therefore, I think in terms of how we support our farms, it has to be in sustainable ways, such as capability development, providing funding and schemes through our Agri-Food Cluster Transformation Fund. This helps our farms build up capability in new areas such as agri-tech. So, we have seen farms such as Green Harvest, as an example, who today own several farm plots and already supply to many of our supermarkets, even wet markets as well. While they have been established over decades, they have also been able to transform. They set up a joint venture, Green Harvest, together with Team Build Construction. Today, if you compare their traditional farms, which are in Lim Chu Kang, and their new farms, I think you can see that the yields are about three times more than what they do in the traditional farms – using agri-tech, using new technologies, using new ways of doing things. We want to help our farmers transform, because with higher yields, it also means that they can be more competitive. They can provide a different suite of offerings. And certainly, when we think about Singapore's land constraints, where only 1% of our land use is dedicated to farms and farming, I think then, we have to be really smart about how we use our farms to achieve these outputs. Having said that, I am also going to say that I think it is also important that as we look at agri-tech, agri-food, new technology, new capabilities, it also has to overcome some of our constraints. Energy use, I think, is one area in which some of our new farms are able to overcome – they are now looking at low-energy type facilities, where they can reduce energy costs. At the same time, automation helps us reduce manpower. I have spoken about Green Harvest that today already produces about three times the yield of traditional farms. On the extreme end, we also have Greenphyto which just, I think some Members may have read in the news, launched last week, at the cost of about $80 million investment. But not everyone can reach that. That is the extreme. What it claims to do is to get up to about almost 45 times yield of our traditional farms. If you can get to somewhere in between, then that, I think changes the game for our agri-food sector. I want us to imagine a very different food sector in the near future where we talk about not just food resilience in terms of local farming, but also how we use our other pillars in the Singapore Food Story 2, which has evolved our food resilience narrative. I have spoken about stockpiling at the last Sitting. There is also import diversification. There are also global partnerships, which Members would have probably noticed, some of the recent agreements which have been made. More importantly, I think it is really about overcoming our land constraints, but thinking about how we achieve our outputs and productions in a very different manner from where it is today."
13-01-2026,Update on Food Security Strategy with Revised 2035 Fibre and Protein Production Targets,Ms He Ting Ru,7,"Thank you, Mr Speaker. I have three supplementary questions for the Senior Minister of State. The first is, given the shift in 2030 target, to 2035, what prevents further deadline extensions if headwinds persist, particularly given the current uncertainty around the geopolitical climate as well? The second is in relation to, especially for the food security and to help us better understand our food security situation, if Singapore's food imports were to stop completely, how many days could the country sustain itself on local production alone under these new targets? And my third supplementary question is, given the original ""30 by 30"" goal was described as aspirational, could I just ask for confirmation whether these new targets are targets or aspirations?"
13-01-2026,Update on Food Security Strategy with Revised 2035 Fibre and Protein Production Targets,Mr Zaqy Mohamad,8,"Thank you, Mr Speaker. I thank the Member for her questions. Let me take us back one step. I will start with the third question first, on ""30 by 30"" and where we are in the Singapore Food Story. I think the Member will recall, it was in 2019 when we embarked on the ""30 by 30"" vision, where we wanted to grow a local food strategy to build food supply resilience. That was how we got Singaporeans to really think about food resilience, how we build this story and how we build this narrative of relying on local produce, helping local produce grow and support us in times of difficulty or challenges, when it comes to supply disruptions."
13-01-2026,Update on Food Security Strategy with Revised 2035 Fibre and Protein Production Targets,Ms Poh Li San,9,"Thank you, Speaker, and thank you to the Senior Minister of State. Well, if the 2030 goal was a moonshot, then I think it does make sense to come back to earth and find spots that will work as well. On that note, I would like to ask the Senior Minister of State, can you share more about our diversification strategy and which are the non-traditional countries that we have started importing more food from?"
13-01-2026,Update on Food Security Strategy with Revised 2035 Fibre and Protein Production Targets,Mr Zaqy Mohamad,10,"The short answer is, that is not part of this PQ, so you may want to file another PQ. Having said that, an example would be chickens. We have seen how we have coped with the supply chain disruption during COVID-19. We have gone from just Malaysia to other countries, such as Brazil. If you think about eggs, we went all the way to Ukraine. But I think you can find the whole list of diversified sources on the Singapore Food Agency (SFA) website too."
13-01-2026,Update on Food Security Strategy with Revised 2035 Fibre and Protein Production Targets,Mr Dennis Tan Lip Fong,11,"Thank you, Speaker. I thank the Senior Minister of State for the answers. I have filed two questions for yesterday's Sitting and the Minister said that these will be addressed today. So, one question regarding how will the SFA supports and transitions farms that have invested heavily in technology to meet the original target, but now, whose produce is less aligned with the new protein and fibre targets, and what enhanced grants or offtake schemes are available to assist? I have not really quite heard the answer to this question. I have one supplementary question to this. Will the Government consider going beyond one-off grants for capital expenditure and offer grants to help with operating expenditure? And one supplementary question for my fibre question, has SFA considered whether narrowing the recognised fibre crop set, increases systemic risk, such as pest or climate vulnerability, and if so, what will be the mitigation measures?"
13-01-2026,Update on Food Security Strategy with Revised 2035 Fibre and Protein Production Targets,Mr Zaqy Mohamad,12,"Mr Speaker, thank you for allowing me to answer these questions. To the Member's questions on cost and vulnerability, I think that it is something that really depends on your mode of farming. If you are dealing with traditional land farms, of course, you have got things like soil disease, you have things like pests and other things, and farm and vegetable diseases that could spread. You have that kinds of risk. Where you have the extreme case where you have agri-tech farms in very controlled environments, I think that also provides a different sort of environment which helps to mitigate risks. We find that some of our farmers have already moved in this space. So, as I mentioned earlier on, Greenphyto is one, but you have others like Green Harvest and Yili Farms, who have also done some transformations to put their crops in greenhouses, which reduces the effects of climate. And therefore, a number of our farms that we have funded out of our schemes – so not so much invested in; let me rephrase that, we did not invest in, but we funded through our schemes – have been many of these new climate-resilient farms too, which helps in terms of yield, because you have shielded yourself from the weather, as one example. And of course, that reduces pests as well. On other areas in which Member spoke about, including whether we will fund operating costs, I think that is always a danger down a slippery slope. Ultimately, where we want to focus on is capability building, looking at new areas in which we can support. I will give you examples. We have a hatchery centre and a broodstock centre, which helps, for example, to get higher yields for our egg stock. We also have hatcheries that improve the quality of fingerlings, so that aquaculture can be farmed and raised with higher yields and that are stronger in terms of survivability rates. These help farms in more game-changing ways than just helping to fund the operating costs, which may continue in current modes, current forms, which are not sustainable in the long term. But I think what we want to do, as I shared, is build new capability, new capacities and new ways of farming, which maximises yield, which helps overcomes our constraints in land and other weaknesses that we have in terms of manpower, for example, through automation. Today, for example, we are also encouraging some of our farms, whether it is aquaculture farms or even traditional agriculture farms, to go abroad, understand from some of these trends that can be found, agriculture or agri-tech type farming that you find overseas, whether it is in China or in other parts of Europe, and other areas in Asia, to which we can learn from too, in terms of how they have been able to scale, if they have been able to bring down cost of production. These are areas in which we want to learn from. So, we are trying to help our farms overcome our constraints here in Singapore."
13-01-2026,Update on Food Security Strategy with Revised 2035 Fibre and Protein Production Targets,Mr Kenneth Tiong Boon Kiat,13,"Thank you, Speaker. The Senior Minister of State spoke about enhancing demand offtake. Given that our local farms face structural disadvantages against cheaper imports, has the Ministry considered any form of minimum local sourcing requirements for major retailers and food service operators, even a modest starting quota, so as to create guaranteed demand and help farms achieve commercial viability? This could be a 1% quota for major food importers and supermarkets like NTUC Fairprice and Sheng Siong. You can call it ""1 by 30"", if you would like."
13-01-2026,Update on Food Security Strategy with Revised 2035 Fibre and Protein Production Targets,Mr Zaqy Mohamad,14,"Speaker, I think as a principle, we go with free market principles. Ultimately, I do not think it is in the interest of consumers or the Government to fund or subsidise food products, just as we do not do it for energy costs nor petrol. What we really want is to help our local farmers connect them through organisations such as Singapore Agro-Food Enterprises Federation Limited. We are working very hard to connect them with many of our retailers, hoteliers, restaurant caterers – and many today are already supporting our local farms. As an example, while Greenphyto was just launched last month, a year ago, they have already started to reach out and they are already selling to about 75 retailers here in Singapore. I spoke about Kok Fah Technology Farm, I spoke about Green Harvest, traditional farms, new farms. I think what is key is really to be competitive with the market to provide an offering that Singaporeans would consider. I know supermarkets such as Fairprice, for example, tell me they have got a whole section dedicated just for local produce. We can encourage Singaporeans to support. I think ultimately it is also encouraging and building awareness with our consumers that local farm produce is fresher. Today, most of them are pesticide free. So, we give you slightly different offerings for a slightly different premium. But I think for things like vegetables, even bean sprouts, the reason why they have a pretty good hold on the market is because consumers also want freshness and there is a segment of market that wish for that. We hope that with helping our businesses build new capabilities, improve yields, lower their cost of production, we hope that in the long term that helps them be more competitive in the market. I hope that our consumers will also be able to discern the advantages of supporting local and buying local. On our part, whether it is through procurement, whether it is through encouraging retailers, hoteliers, I think we will continue to do our part to encourage them to buy local produce, so that we can support local farmers. It is in our interest, on the record, to ensure that our local farms, our local producers thrive, progress and play a big part in our Singapore Food Story 2."
13-01-2026,Review of Lifetime CPF Contribution Threshold for Silver Support Scheme,Assoc Prof Jamus Jerome Lim,1,"asked the Minister for Manpower (a) whether the Ministry has reviewed the $140,000 lifetime CPF contribution threshold for eligibility under the Silver Support Scheme; and (b) what considerations guide any adjustments in light of cost-of-living changes affecting seniors reliant on CPF payouts."
13-01-2026,Review of Lifetime CPF Contribution Threshold for Silver Support Scheme,Dr Tan See Leng,2,"Happy New Year, Speaker. The Ministry periodically reviews the eligibility criteria for the Silver Support Scheme. In 2021, the total Central Provident Fund (CPF) contribution (TCC) threshold, which reflects the income that seniors earned during their working years, was doubled from $70,000 to $140,000. In 2025, we raised the qualifying monthly per capita household income threshold, from $1,800 to $2,300 – this is about an approximate 28% increase. We also increased the quarterly payments by 20%. About 290,000 seniors aged 65 and above currently benefit from the scheme. The Government also provides various forms of support to help Singaporeans, including seniors, to cope with the cost-of-living concerns. This includes the Assurance Package, and the Goods and Services Tax (GST) Voucher schemes, which were enhanced in 2025."
13-01-2026,Review of Lifetime CPF Contribution Threshold for Silver Support Scheme,Assoc Prof Jamus Jerome Lim,3,"Sir, between 2016, when the Silver Support Scheme was implemented, and today, the CPF Full Retirement Sum (FRS) was adjusted 10 times, rising from $161,000 to $220,000, a 37% increase. If we take the Silver Support threshold of $140,000 as a share of the FRS a decade ago, the equivalent adjustment would bring this to around $191,000 today. Keeping in mind that the FRS itself represents the Government's own assessment of a basic standard of living in retirement, the rigidity of the equivalent CPF threshold for Silver Support is somewhat puzzling to me. Would the Minister be willing to share the rationale for this seeming inconsistency between CPF FRS adjustments relative to the Silver Support threshold?"
13-01-2026,Review of Lifetime CPF Contribution Threshold for Silver Support Scheme,Dr Tan See Leng,4,"I thank the Member for his supplementary question. I do not think it is a like-for-like comparison. You need to look at the Silver Support Scheme in a holistic manner. Because we do have a number of other schemes that has come alongside the Silver Support Scheme to support our elderly. On top of that, there are also significant CPF enhancements that we are doing to support our elderly, the cost-of-living vouchers and the different packages – such as the Pioneer Generation Package to the Merdeka Generation Package to the Majulah Package. They are all aimed at different sectors of uplifting our seniors. So, in addition to the Silver Support Scheme, you need to look at it on a broader, a more comprehensive and a more holistic scale. On top of that, we periodically review the parameters in which the Silver Support Scheme is improved and refined. As I have shared earlier on in 2021, we expanded the coverage from $70,000 TCC over a lifetime, to $140,000. This has resulted in a larger number of elderly Singaporeans becoming eligible. In 2025, just a year ago, we enhanced the quarterly payouts by some 20%. We have also expanded the household per capita income by almost 28%. So, you need to look at it on a very comprehensive, holistic scale, before you make that comparison."
13-01-2026,Review of Lifetime CPF Contribution Threshold for Silver Support Scheme,Mr Shawn Loh,5,"Thank you, Mr Speaker. The Silver Support Scheme is a lifeline for many of our seniors, especially our very senior seniors – maybe those above the age of 80. I see them every time in Jalan Besar and Whampoa. And as Assoc Prof Jamus Lim noted, the Silver Support Scheme is already 10 years old. My question for the Minister is whether the Government could consider a more fundamental review of the Silver Support Scheme and in particular, the eligibility criteria; not the levels, but the criteria themselves. Assoc Prof Jamus Lim asked about the coverage of some of these criteria, like the lifetime CPF contribution. I think that we should instead review whether the lifetime CPF contribution should even be a criterion for the Silver Support Scheme, keeping in mind that there are a lot more seniors who have lived far beyond their retirement savings. Those above 80, would not remember what they contributed up to the age of 55, which is the current criteria. And the Government now has more sophisticated means testing criteria and mechanisms compared to 10 years ago, when the Silver Support Scheme was first implemented."
13-01-2026,Review of Lifetime CPF Contribution Threshold for Silver Support Scheme,Dr Tan See Leng,6,"I thank Mr Shawn Loh for his supplementary question. Indeed, we constantly review the frameworks, the criteria, as to how we can better support all of our elderly Singaporeans. Not just all of our elderly Singaporeans, we have also gone upstream to see in their younger working years, through the entire lifespan of their working career, their entire work life journey itself, to see how at different points in time we can provide uplifts to our Singaporeans, fellow citizens. I think this is an important point because we have never, never ever let any difficult spot go unnoticed. I think we need to look and see against the entire fiscal sustainability of what we have as a Government, how can we continue to sustain whatever measures, whatever policies, whatever incentives support schemes that we have given out to all of our Singaporeans, particularly when they are in their golden years. When we balance fiscal sustainability with fiscal prudence, we also – if I may use a medical word – we also immunise and boost some of the savings along the way through top-ups. Over the last two to three years of the previous Government, we have introduced the Majulah Package, we have enhanced this Silver Support Scheme, we have also introduced, at various points, the GST Vouchers, Community Development Council Vouchers, cost-of-living vouchers to support and uplift our elderly Singaporeans. We believe that through a differentiated, a graduated and more targeted series of support, we can better, more adequately and more precisely reach out to each and every one of our elderly Singaporean. Having said that, we share the same view, we share the same end objective, as Mr Shawn Loh and Assoc Prof Jamus Lim, because we constantly want to look for ways to continue to uplift each and every Singaporean, way into their golden retirement years."
13-01-2026,Aligning Silver Support Scheme's Monthly Income Threshold with Local Qualifying Salary Quantum ,Mr Abdul Muhaimin Abdul Malik,1,"asked the Minister for Manpower (a) what is the rationale for maintaining the Silver Support (SS) Scheme's monthly income per person threshold at $1,500 for the higher tier benefit given that the Local Qualifying Salary has been set at $1,600; and (b) whether the Ministry will review the threshold for SS Scheme to ensure consistency and adequacy of support for lower-income seniors."
13-01-2026,Aligning Silver Support Scheme's Monthly Income Threshold with Local Qualifying Salary Quantum ,Mr Abdul Muhaimin Abdul Malik,2,"Thank you, Mr Speaker. I have two supplementary questions for the Minister. Given that Local Qualifying Salary (LQS), full-time equivalent as"
13-01-2026,Aligning Silver Support Scheme's Monthly Income Threshold with Local Qualifying Salary Quantum ,Dr Tan See Leng,3,I have not answered the Parliamentary Question yet.
13-01-2026,Aligning Silver Support Scheme's Monthly Income Threshold with Local Qualifying Salary Quantum ,Mr Abdul Muhaimin Abdul Malik,4,Yes?
13-01-2026,Aligning Silver Support Scheme's Monthly Income Threshold with Local Qualifying Salary Quantum ,Mr Abdul Muhaimin Abdul Malik,5,Okay. Thank you.
13-01-2026,Aligning Silver Support Scheme's Monthly Income Threshold with Local Qualifying Salary Quantum ,Mr Abdul Muhaimin Abdul Malik,6,"Question No 6, sorry."
13-01-2026,Aligning Silver Support Scheme's Monthly Income Threshold with Local Qualifying Salary Quantum ,Dr Tan See Leng,7,"Mr Speaker, the $1,500 threshold for the higher tier of payouts in the Silver Support Scheme refers to the monthly per capita household income (PCHI). This is not the individual's monthly income. I hope that this can be a point of clarification for the Member. This monthly PCHI is computed as the total gross household monthly income, divided by the total number of family members living together in the same household. Our Silver Support Scheme payouts are tiered by flat types – so, a 5-room flat, 4-room flat, 3-room flat, 2-room flat – they are tiered by the different flat types and of course, the monthly PCHI. This is to ensure that the support is targeted most at seniors who now have little or no family support and resources in their retirement. The LQS serves a different purpose. It is to ensure that firms who wish to employ foreign workers also pay their local workers meaningfully, rather than on token salaries. It is not intended as a measure of retirement adequacy or financial need and is therefore not correlated with the Silver Support Scheme's monthly PCHI criteria. As I have earlier on answered Assoc Prof Jamus Lim's Parliamentary Question (PQ) and also responded to the supplementary question by Mr Shawn Loh, we recently enhanced the Silver Support Scheme, just last year, in 2025, and we raised the qualifying monthly PCHI threshold from $1,800 to $2,300. This is approximately a 28% increase. This has enabled more seniors, including those with lower incomes, to qualify for Silver Support payouts. Let me reassure everyone in this House – we will continue to review the Silver Support Scheme periodically."
13-01-2026,Aligning Silver Support Scheme's Monthly Income Threshold with Local Qualifying Salary Quantum ,Mr Abdul Muhaimin Abdul Malik,8,"Thank you, Mr Speaker. I understand that the LQS and the Silver Support Scheme are two different schemes. But given that there is a progressive increase from $1,400 to $1,600 since July 2024 for LQS, whether the Ministry has assessed how seniors whose wages were adjusted by employers to meet the LQS, have consequently been pushed into the lower Silver Support tier. This is mostly for those elderly who are staying alone in their own household. My second question is: how many Silver Support recipients have moved from the higher tier to a lower tier, since the LQS increase to $1,600?"
13-01-2026,Aligning Silver Support Scheme's Monthly Income Threshold with Local Qualifying Salary Quantum ,Dr Tan See Leng,9,"I thank the Member for his supplementary questions. But I think that perhaps he did not understand the construct of the LQS and the fact that it is not related to the Silver Support Scheme payout. There will be further refinements to the LQS in the upcoming Budget, the Committee of Supply. I do not think I want to go too much into the details. Suffice to say, let me reiterate that they are not in any way interlinked. I mean, that is not how we constructed the LQS to be. Because the LQS, as I have shared earlier on, is aimed at working and solving our companies' needs for foreign workers. We do not want the companies to hire our locals on a token salary, so that they can get the foreign worker quota. So, please remember that they are not related. To his point about how much of the LQS has pushed the elderly seniors living alone down to below or set at that monthly PCHI threshold of $1,500, I do not have those statistics because it is not how we work that scheme out to be. I hope that addresses his point."
13-01-2026,Proposal For Highest Tier of Silver Support for Seniors Above 80 Who Live in Smaller HDB Flats,Mr Shawn Loh,1,"asked the Minister for Manpower (a) whether the highest tier of Silver Support can be given to seniors above age 80 living in smaller HDB flats, considering that they would likely have outlived their life expectancy and depleted their CPF savings; and (b) whether the Government can top up the CPF LIFE accounts of low-wage seniors who continue to work to cope with living costs."
13-01-2026,Proposal For Highest Tier of Silver Support for Seniors Above 80 Who Live in Smaller HDB Flats,Dr Tan See Leng,2,"The Silver Support Scheme is a targeted support scheme which provides support to seniors aged 65 and above, who had lower incomes during their working years and now have little or no family support and resources in their retirement. Eligibility is determined by the senior's lifetime wages, housing type and the level of household support. Eligible seniors living in smaller flats with fewer financial resources will receive higher payments. The Silver Support Scheme is part of a wider set of social support measures. These include the Workfare Income Supplement and the annual Earn and Save Bonus under the Majulah Package, which help boost the retirement savings of lower- to middle-income working seniors and can increase their Central Provident Fund (CPF) LIFE payouts. The one-off Retirement Savings Bonus and MediSave Bonus under the Majulah Package also provided an additional boost to eligible seniors' retirement and healthcare savings in their CPF accounts. In addition, the Assurance Package helps defray living expenses for Singaporean households. Seniors who need further assistance to meet their basic living needs can approach their nearest Social Service Office to apply for ComCare."
13-01-2026,Proposal For Highest Tier of Silver Support for Seniors Above 80 Who Live in Smaller HDB Flats,Mr Shawn Loh,3,"Thank you, Mr Speaker. I thank the Minister for his care for our seniors and for his assurance that the Silver Support Scheme will continue to be reviewed periodically and sometimes, fundamentally. I only have a specific question with regard to my earlier question on flat type. I cannot be the only Member of Parliament in this House who has had residents come up to me, who live in 5-room flats, to complain that their neighbours who live in 4-room flats are getting more from the Silver Support Scheme. A nd my question for the Minister is whether the Ministry could consider, in the future, merging some of these flat types so that residents, often neighbours who stay close to each other, can get the same higher level of Silver Support?"
13-01-2026,Proposal For Highest Tier of Silver Support for Seniors Above 80 Who Live in Smaller HDB Flats,Dr Tan See Leng,4,"I thank the Member for his suggestion. In all of our future reviews, we take the feedback, not just from this House, but from our regular Meet-the-People Sessions, at dialogues, at town hall sessions, and at chit-chat sessions with all of our residents, and at different opportunities. We take that feedback and we certainly will see how to manage that feedback. We may not be able to, at a particular point in time, address each and every single one, but rest assured, we certainly will look at it over the medium to long term. Like I said earlier on, we have to balance it between fiscal prudence and fiscal sustainability. If we do something, I think, we need to ensure that we can sustain it over the long haul. Of course, I hope for the day, through the collective efforts of all of us here, where we have done so well that we are able to upstream and ensure that every Singaporean has enough in their golden years; they can meet all of their Full Retirement Sum needs; and the Silver Support Scheme can then wither down to just a very small proportion. I think, then, we would have arrived. I hope that gives the Member that reassurance of what we are thinking about over the long haul."
13-01-2026,AED Installation in New Estates Such as Tengah,Dr Choo Pei Ling,1,"asked the Coordinating Minister for National Security and Minister for Home Affairs (a) what preparatory steps are required before Automated External Defibrillators (AEDs) can be installed in newly developed estates such as Tengah; (b) what is the estimated timeline for AED installation in Tengah estate, and how it compares with other HDB precincts; and (c) what interim measures are in place to support emergency preparedness in new estates pending AED deployment."
13-01-2026,AED Installation in New Estates Such as Tengah,Ms Sim Ann,2,"Sir, prior to installing Automated External Defibrillators (AEDs) in new estates, the Singapore Civil Defence Force (SCDF) would need to ensure that the relevant infrastructural and security works are completed. This includes having closed-circuit televisions (CCTVs) in the vicinity to deter AED theft. Twenty-nine AEDs have been installed in Tengah estate to date; 11 more will be installed by February 2026. This will cover about 70% of the Housing and Development Board (HDB) blocks in Tengah where residents have already moved in. Installation will continue in 2026. To equip residents with fire safety knowledge and life-saving skills, SCDF organises community emergency preparedness events, such as Community Resilience Days and MyNiceHome roadshows, in partnership with the People's Association and HDB. Several of these events have already been held in Tengah in recent months."
13-01-2026,AED Installation in New Estates Such as Tengah,Dr Choo Pei Ling,3,"Thank you, Speaker. And thank you, Senior Minister of State, for the assuring responses. I have one supplementary question. Tengah is Singapore's first town built entirely anew in over 20 years. Timely access to life-saving equipment, like AEDs, is critical. May I ask, what further measures can be implemented to strengthen emergency preparedness in Tengah while awaiting full AED deployment?"
13-01-2026,AED Installation in New Estates Such as Tengah,Ms Sim Ann,4,"Sir, in addition to the programmes that I have mentioned earlier, there is also the ""My Responder Plus"" programme, which is run by SCDF, which the community can partner SCDF in organising for residents. And at the same time, I also encourage the community to work very closely with their Community Emergency and Engagement Committees, because they can also partner SCDF in organising activities and programmes that help to equip residents with life-saving skills."
