sittingDate,title,speaker,segment_no,speech_text
26-09-2025,Increase in Fake Bulk Order Scams Impersonating SAF Personnel and Measures to Protect Small Businesses,Mr Goh Pei Ming,3,"Mr Speaker, I thank the Member for the supplementary question. As mentioned in my reply, it is often not possible for the Police to fully protect the businesses and the public from all forms of fraud and scams. Businesses should verify their identities of the people they are transacting with. For example, if the person claims to be a Government official, who wishes to make a bulk order for an event, businesses can consider asking for the order to be sent via an official email address, always ending with ""gov.sg"". If in doubt, businesses can approach the relevant Government agencies or its officers using the contact details found on the official Singapore Government Directory. Businesses should also check for reviews of suppliers to establish their legitimacy before committing to a purchase or pay only upon delivery of goods. If in doubt, businesses can also check the legitimacy of suspicious messages, phone numbers and website links via the ScamShield app or calling the helpline at 1799."
26-09-2025,Increase in Fake Bulk Order Scams Impersonating SAF Personnel and Measures to Protect Small Businesses,Mr Alex Yeo,4,"Mr Speaker, I thank the Minister of State for his answer to the Parliamentary Question. Can I just ask a supplementary question to the Minister of State? Apart from the investigations with regard to restaurants, have the Police made any headway in their investigations towards the even smaller food and beverage outlets, like the hawkers who had been scammed by these fake bulk orders? And if there is, can the Minister of State share more details about the intent of these perpetrators and who they are?"
26-09-2025,Increase in Fake Bulk Order Scams Impersonating SAF Personnel and Measures to Protect Small Businesses,Mr Goh Pei Ming,5,"Mr Speaker, I thank the Member for the question. In terms of whether the case comes from a restaurant, or it comes from a hawker centre, I think all these are fake bulk order scams and all the cases are currently under investigation. As and when we do have details and conclusions from the investigations, we will make them public, especially if it is in the public interest. Perhaps the question is also about whether we have an increasing or growing fake bulk order scam situation in Singapore. Overall, this scam variant is not new. But since May 2025, the Police have seen a recent re-emergence of this kind of scams, in this case, including the impersonation of SAF personnel and teachers from academic institutions. Over the last four months, the Police have received at least 45 fake bulk order scam reports, which include six reports involving SAF personnel."
26-09-2025,Migrant Domestic Workers Fined for Illegal Moonlighting and Take-up Rate of Household Services Scheme,Ms Yeo Wan Ling,1,"asked the Minister for Manpower (a) in each of the past five years, how many migrant domestic workers and unofficial employers have been fined for illegal moonlighting; and (b) what is the take-up rate of the Household Services Scheme since its permanent formalisation in 2021."
26-09-2025,Migrant Domestic Workers Fined for Illegal Moonlighting and Take-up Rate of Household Services Scheme,Mr Shawn Huang Wei Zhong,2,"Between 2020 and 2024, an average of 12 migrant domestic workers (MDWs) and 15 employers were fined each year for moonlighting-related offences. The Household Services Scheme (HSS) allows companies to hire migrant workers to provide part-time domestic services such as home cleaning, grocery shopping, car-washing and pet-sitting. Since formalising the HSS as a permanent scheme in 2021, the number of HSS companies increased from around 80 to 240. Based on surveys, the number of households served by HSS companies have also increased steadily."
26-09-2025,Migrant Domestic Workers Fined for Illegal Moonlighting and Take-up Rate of Household Services Scheme,Ms Yeo Wan Ling,3,"Thank you, Speaker. I thank the Ministry for the recent expansion on the HSS, given that there are evolving needs for different types of caregiving resources and not every caregiver has the space or resource to house full-time MDWs. A recent straw poll amongst our female union leaders also highlighted the lack of options for affordable caregiving and housekeeping support for working families. Could the Ministry look to expanding the HSS to beyond its current operators to increase service options or to make more accessible the booking of such part-time, caregiving or housekeeping services through online means? And would the Ministry look perhaps to what was the union on strengthening public awareness on existing schemes like the HSS, as there seems to be a limited understanding on the scheme even with our female union leaders?"
26-09-2025,Migrant Domestic Workers Fined for Illegal Moonlighting and Take-up Rate of Household Services Scheme,Mr Shawn Huang Wei Zhong,4,"Mr Speaker, I thank the Member for speaking up for female union leaders. Indeed, there are a range of caregiving and housekeeping options for households, depending on their needs. For households who do not need full-time caregiving needs, HSS should generally be a cheaper option than hiring a MDW. And based on MOM's poll of HSS clients, the hourly rate ranges from between $18 and $30, where the median is about $25 an hour. Most HSS companies offer deal packages, such as, $325 per month, for weekly housekeeping; and up to $580 per month for twice a week. In comparison, the monthly cost of hiring an MDW can range between $1,000 and $1,300 a month, depending on whether employers qualify for the MDW concession levies. All companies interested in joining an HSS scheme can write to MOM. The number of companies have increased, like I mentioned, from 80 to 240. We leave it to companies to reach out for their bookings. And should there be any interest of these companies, they can also offer online booking services at the convenience of their clients. Most importantly, we are ready to work with the NTUC to see how we can further strengthen the awareness of this scheme."
26-09-2025,Data On Foreigners Working Without Valid Employment Passes,Ms Elysa Chen,1,asked the Minister for Manpower (a) how many cases of foreigners found working without valid employment passes were reported annually over the last five years; and (b) what proportion resulted in (i) prosecutions (ii) fines or (iii) repatriations.
26-09-2025,Data On Foreigners Working Without Valid Employment Passes,Mr Dinesh Vasu Dash,2,"Mr Speaker, from 2020 to 2024, the annual average of about 450 foreigners were found to be working illegally without valid work passes. On average, 13 foreigners were prosecuted, four were fined and the rest were issued with warnings, as most of the cases involved short duration of illegal employment. These foreigners were also repatriated and debarred from working in Singapore."
26-09-2025,Data On Foreigners Working Without Valid Employment Passes,Ms Elysa Chen,3,"I thank the Minister of State for his reply. I have three follow-up supplementary questions. The first, what measures are being taken to strengthen collaboration with other Government agencies to detect and deter illegal employment more effectively? The context for the second question, I did have a whistle-blower coming to my meet-the-people session to share that this was happening in illegal wedding photoshoots and others also saying that this is quite prevalent in the Traditional Chinese Medicine (TCM) industry. So, are there any specific sectors or industries where cases of working without valid passes are more prevalent? And how is the Ministry addressing these hotspots? My last supplementary question, how does the Ministry ensure that enforcement against illegal employment does not inadvertently penalise workers, who have been misled by errant recruiters or employers?"
26-09-2025,Data On Foreigners Working Without Valid Employment Passes,Mr Dinesh Vasu Dash,4,"I thank the Member for her questions. Firstly, we work very closely with the relevant agencies, associations and Ministries as required and really, our our intention is to protect local workers and local employers. Specific to wedding shoots, we get on average about two cases per year over the last two years, if I take the timeline from about 2021 to about 2023. We have been working with the Visual, Audio, Creative Content Professionals Association (Singapore), or Vicpa, to understand the ground situation and pending tip-offs, the Ministry of Manpower (MOM) will then conduct investigations and to deal with the complainants as we see necessary and; of course, to the people who are the perpetrators as well. We are happy to work with any organisation and agency in the interest of our workers and our employers. To the second question on the services and sectors that are involved, essentially, we see it mainly in the services and construction sector, which usually has a slightly higher number than the rest; and for this, a whole range of legislation has been put in place. For example, errant workers under the Employment of Foreign Manpower Act would be fined up to $20,000 or jailed up to two years or both; and for employers this amount is $30,000 and an imprisonment term of about 12 months or both. But beyond legislation, there are two regimes of inspections: proactive inspections – primarily dealing with areas at which we think are more highly prevalent – and reactive inspections that results from either whistle-blower cases, as exactly as the Member has pointed out, or through the MOM channels, either through our websites or call centres and services centre. So, when we get such feedback, we then do the necessary investigations and we do the necessary actions that are required. To the third question, it is indeed a very important one, because there are many who may be unfortunately misled and it is not going to be very helpful for us to use very heavy mechanisms. And and that is why, in my reply, you will realise that the bulk of the perpetrators in this case, depending on the severity of their of their offence, was indeed warned. We keep that as the main basis after proper investigations are being taken. I hope that helps."
26-09-2025,Extending Use of Pro-family Leave to Provide Caregiving to Spouses,Mr Vikram Nair,1,"asked the Minister for Education whether the Ministry will consider including spouses in the category of people whom teachers are entitled to take pro-family leave to care for, as the current policy permits such leave to be taken to care for parents and children only."
26-09-2025,Extending Use of Pro-family Leave to Provide Caregiving to Spouses,Mr David Neo,2,"Mr Speaker, to the Member's question, the Ministry has already included spouses in the category of people whom teachers are entitled to take pro-family leave. It is already part of the Civil Service provisions, as it stands."
26-09-2025,Extending Use of Pro-family Leave to Provide Caregiving to Spouses,Mr Vikram Nair,3,"I have a supplementary question. From what I understand, there are around 14 days of leave, but it has to be pre-qualified, of which I think, three days for childcare, two days for parent care, one day is for Housing and Development Board registration. From what I understand, leave to take care of spouses would be considered no pay leave. I will be grateful for the Minister's clarification that this is not the case."
26-09-2025,Extending Use of Pro-family Leave to Provide Caregiving to Spouses,Mr David Neo,4,"Sir, in line with the Civil Service provisions that were updated earlier this year, that is now included as part of the leave provisions."
26-09-2025,Reviewing Individual Requests to Exceed MediSave Withdrawal Limits,Ms Elysa Chen,1,"asked the Coordinating Minister for Social Policies and Minister for Health (a) what is the process for reviewing and approving individual requests to exceed MediSave withdrawal limits; and (b) what criteria, documentation and exceptional circumstances are considered in such case-by-case applications for urgent medical needs."
26-09-2025,Reviewing Individual Requests to Exceed MediSave Withdrawal Limits,Ms Rahayu Mahzam,2,"Mr Speaker, all appeals for exceptional MediSave use beyond established withdrawal limits are reviewed on a case-by-case basis to consider each individual's unique circumstances. When assessing such appeals, we consider the patient's ability to afford their medical expenses, their available MediSave balances as well as the individual's eligibility for other financing options, such as MediFund."
26-09-2025,Reviewing Individual Requests to Exceed MediSave Withdrawal Limits,Ms Elysa Chen,3,I thank the Minister of State for her response. Several of my residents have shared that the current limit of $300 is too low for their healthcare needs. I have three supplementary questions. The first is to ask the Minister of State whether patients and families are adequately informed of the option to apply for exemptions from MediSave withdrawal limits and what avenues exist for assistance in submitting these applications? My second question: how long on average does it take for individual applications that exceed MediSave withdrawal limits to be processed and whether interim relief is available for patients with urgent medical needs? And my last question: whether there are sufficient safeguards to ensure that lower-income patients are not discouraged from applying for MediSave limit exemptions due to the administrative burden or complexity?
26-09-2025,Reviewing Individual Requests to Exceed MediSave Withdrawal Limits,Ms Rahayu Mahzam,4,"Mr Speaker, I thank the Member for the questions. I can appreciate concerns from her residents, but I would like to highlight that in respect of her first point, within the public healthcare institutions, there are medical social workers who are embedded in the system and are ready and available to give guidance to the patients when they face difficulties in paying their bills. I would also like to highlight that beyond just the usage of MediSave, having exceptional circumstances where they can withdraw within the limits, there are also other sources of support, including access to MediFund, discretionary support in the hospitals, in the public healthcare institutions. So, that is a key point to note. I would encourage the patients to go and seek support from the medical social worker, because they may be able to then look at the slew of support that is available for the patients. On the second question, I would like to stress that in our healthcare institutions, the priority is given to providing treatment as necessary. So, no patient would be in a situation where they would not be able to get the treatment they need if it is medically indicated because of their financial circumstances. That would be prioritised and that would be something that the healthcare workers and the doctors and the nurses will ensure happen. In the other part of the question, the Member asked about the timing needed. It really depends on the cases, because we do need to look at each case and the nuances and the reasons behind the application. And the complexity of the case may matter, in terms of the timing as to how we come up with the outcomes. But I would just want to stress that there has been no situation where if they cannot afford the treatment, they do not get the treatment, because that is usually prioritised. The last bit, the Member had asked about how do we ensure that those from low-income families are not prevented or discouraged from applying for exceptional withdrawal limits. I would say that no one is prevented or discouraged from applying for the exceptional limits. Each application will be looked at on its own merits to account for, among other things, their ability to afford it, how much their MediSave balances are, and whether there are other supports that are available. For example, as I said earlier, MediFund. So, they should not hesitate to ask for help if they need to. On a broader point, I just want to highlight that the first point is that MediSave is just one of the options for those who need support. There are other financial avenues available and I hope that patients are aware of that and would seek help from the medical social workers for that. The second point is, it is always tricky about MediSave. The intention, the whole objective of MediSave is to ensure that you have enough for the big catastrophic events that happens. And this typically happens later part in life. So, we need to find that balance of making sure that there is accessibility to its usage, but to also preserve it for healthcare needs in the future. To that point, we do review it periodically to make sure that there are sufficient enhancements and support given. As you know, recently we made the announcements about the extension of usage of MediSave for outpatient treatments, as well as, for outpatient scans – Flexi-MediSave and Outpatient scan. So, these are things that reflect that we do review this periodically and will enhance it where appropriate."
26-09-2025,Reviewing Individual Requests to Exceed MediSave Withdrawal Limits,Mr Pritam Singh,5,"Just a follow-up question to the Senior Minister of State, with regard to the MediSave limits. I think some years ago, it was suggested by myself, whether the MediSave criteria for certain individuals could be loosened on the basis of how much they have in their MediSave accounts, particularly for seniors who, I am sure Member would appreciate, would visit at the meet-the-people sessions and say, ""Look, we have got $40,000, $50,000 in our MediSave accounts and we just need a little bit more assistance"", particularly, since these seniors have retired. I am wondering whether the Ministry is prepared to exercise some flexibility in a more purposive way to ensure that some of these seniors can be allowed to use more of their MediSave monies."
26-09-2025,Reviewing Individual Requests to Exceed MediSave Withdrawal Limits,Ms Rahayu Mahzam,6,"On the question from the Leader of Opposition, I appreciate the sentiments, because I also do get those appeals from time to time."
26-09-2025,Reviewing Individual Requests to Exceed MediSave Withdrawal Limits,Ms Cassandra Lee,7,"I thank the Minister of State. I recognise that last September, MOH mentioned to a Parliamentary Question that you are looking to review these limits. Many Singaporeans, including my residents in Ayer Rajah, have told me that they do not qualify for the subsidies because they are retired and they are seniors, but they are also unable to fork out the top-up to pay for their medical fees in cash because that would affect their daily living. With rising costs of living, it is difficult for them. I am asking the Minister of State whether we have a timeline as to when the next review might be."
26-09-2025,Reviewing Individual Requests to Exceed MediSave Withdrawal Limits,Ms Rahayu Mahzam,8,"We do the review periodically, as and when we are looking into it, and when we have reviewed something, we will make the announcements. Recently, as the Member has highlighted, we announced the Flexi MediSave increase from $300 to $400, and we also increased the amount that you can tap on for outpatient scans, because we know those are big-ticket items, from 300 to 600 items. So, we will continue to review this. Members who wish to give feedback can also let us know. But as I said earlier, it is really about the balance. There is a need for us to make sure that there is sufficiency for a long run. We also need to understand that there are many different levers. There are many different avenues of support. There is the Community Health Assist Scheme (CHAS), there is the MediFund in situations where they need it. And we may need to look at what are the different ways in which you can help support the particular individual. But I am open to see if there are any further areas for which Members feel that there is a need of this. We do do this review fairly regularly."
26-09-2025,"Building Covered Linkways to Connect HDB Blocks, Amenities and MRT Stations Beyond 400-metre Radius",Mr Ang Wei Neng,1,asked the Acting Minister for Transport whether the Ministry will consider plans to build more covered linkways linking HDB blocks and key amenities to MRT stations beyond the 400m radius of the stations.
26-09-2025,"Building Covered Linkways to Connect HDB Blocks, Amenities and MRT Stations Beyond 400-metre Radius",Mr Baey Yam Keng,2,"In 2024, the Land Transport Authority (LTA) announced that it would build more covered linkways to connect Mass Rapid Transit (MRT) stations to designated Friendly Streets and some key amenities nearby that are within an 800-metre radius of the stations."
26-09-2025,"Building Covered Linkways to Connect HDB Blocks, Amenities and MRT Stations Beyond 400-metre Radius",Mr Ang Wei Neng,3,"Thank you, Speaker. I thank the Minister of State for the reply. We are glad that the Ministry of Transport (MOT) already has the policy to build covered linkways to amenities within 800 metres of MRT stations. We hope MOT could also consider building covered linkways within 800 metres of an MRT station that would link to Housing and Development Board blocks. Because there are previous examples where LTA built the linkways according to the policy but served very few residents. So, we hope that LTA or MOT can stretch the policy a bit more, so that it would benefit more residents based on the human traffic flow to MRT stations."
26-09-2025,"Building Covered Linkways to Connect HDB Blocks, Amenities and MRT Stations Beyond 400-metre Radius",Mr Baey Yam Keng,4,"I thank the Member for his suggestion. Indeed, covered linkways are very popular and they do serve many residents and particularly commuters, so it is a priority of LTA to link commuters to major transport nodes. In evaluating proposals, LTA will look at usage patterns – as the Member said, how residents commute within that radius. But we also need to look at site constraints and also safety requirements. We would definitely prioritise walkways that connect large numbers of commuters to major public destinations, and these would primarily include walkways which connects transport nodes and major amenities. We definitely will take in feedback and requests from the community and pay special attention to the needs of our more vulnerable commuters."
26-09-2025,Evaluating Effectiveness of Enforcement on Pedestrian-only Paths and Cycling Lanes,Dr Charlene Chen,1,"asked the Acting Minister for Transport (a) how does the Ministry evaluate the effectiveness of enforcement on pedestrian-only paths and cycling lanes; (b) whether the Ministry tracks locations with frequent resident feedback on near-misses or safety concerns; (c) whether further measures are planned to enhance pedestrian safety; and (d) if so, what are these measures."
26-09-2025,Evaluating Effectiveness of Enforcement on Pedestrian-only Paths and Cycling Lanes,Mr Baey Yam Keng,2,"Mr Speaker, my answer for Question No 9 in today's Order Paper will also address a related question filed by Dr Charlene Chen 1 for a subsequent Sitting. Path marking and signs are used to demarcate cycling paths, shared paths and pedestrian-only paths (POPs). Dedicated cycling paths are distinctly coated in red with a width of two metres, sufficient for two cyclists to pass. Where space is a constraint, shared paths are used. This allows both cyclists and pedestrians to share the path, typically at a width of 2.5 metres. Clear logos and wordings guide users at areas of potential interaction between pedestrians and cyclists, and to signal transitions between POPs and shared paths. To enhance pedestrian safety, the Land Transport Authority (LTA) works with relevant agencies to implement additional safety measures, such as installation of convex mirrors at locations with line-of-sight issues, additional lighting and trimming of overgrown hedges that narrow the paths. LTA conducts education campaigns and community engagement programmes regularly to promote gracious path sharing and safe behaviour. Since August 2024, LTA’s active mobility enforcement officers have been on the ground to educate users on the safe use of the segregated paths, ahead of the commencement of the POP rule on 1 July 2025. Enforcement officers conduct regular patrols to ensure adherence to the path segregation of cycling paths and POPs. LTA conducts more checks at hotspots with frequent instances of errant riding behaviour, based on feedback received. Warnings and subsequently, fines are given to those who intentionally disobey the rule, especially those who endanger others with errant riding behaviour."
26-09-2025,Evaluating Effectiveness of Enforcement on Pedestrian-only Paths and Cycling Lanes,Dr Charlene Chen,3,"I thank the Minister of State for his response. I have three supplementary questions pertaining to enforcement. One, how is the Ministry working with enforcement officers to ensure consistent and proportionate enforcement of cycling and pedestrian path rules, including when to issue warnings versus fines? And what does the Minister of State think of licensing cyclists and their vehicles? My second question is about recourse when pedestrians are injured by cyclists or personal mobility device riders on footpaths or even overhead bridges, what processes are in place to ensure victims receive prompt support and recourse, and whether the Ministry is reviewing ways to strengthen this safety net? And the last question is on engagement, whether the Ministry has actively engaged on things like path design, safety hotspots and enforcement, and whether it has plans to expand public education campaigns to emphasise shared responsibility?"
26-09-2025,Evaluating Effectiveness of Enforcement on Pedestrian-only Paths and Cycling Lanes,Mr Baey Yam Keng,4,"The enforcement officers will do their best to ensure that there is a consistent approach to look out for errant behaviour and to mete out the necessary penalties or advisories. In the case of POPs, it is relatively new since July 2025. So, the rule is that cyclists or riders are not supposed to go on POPs. But if there are instances, for example, where the cyclist or rider needs to temporarily overtake a slow-moving cyclist on the cycling path and then venture for that instance on the POP, that will not be counted as an offence, because that is understandable as long as he does it in a safe manner, by looking out for other users of the POP. But when it is obvious that the cyclist or rider is blatantly riding on POPs, without safe regard for other users, over extended distances, then that definitely will be an offence, and the enforcement officers will issue fines. In fact, since 1 July 2025, about five fines have been issued for such errant riders. On the recourse, under the Active Mobility Act, when accidents happen, the cyclist or rider are supposed to stop and render assistance. In cases where the riders are performing work-related rides, like doing delivery, they are also required to have third-party liability insurance, so that would also cater for any claims for injury. On licensing riders or cyclists and vehicles or bicycles, many years ago, Singapore does require registration of bicycles, but it has become a very laborious exercise because bicycles are passed down within families, from people to people, and it becomes an administrative hassle to have to update, not only for the authorities, but for owners of bicycles. We also take reference from practices and learnings from other countries in the world. Therefore, we have stopped that. It is also not easy to license riders because riders span a spectrum of different ages, from the very young to the very old. So, we focus on educational campaigns and rules for riding behaviour. That is more sustainable and we will keep on promoting that to ensure a safe riding landscape for Singaporeans. The Member had a last question about getting feedback on the ground. Yes, we continue to do that, on how better to design our paths, our cycling infrastructure. So, we will continue our engagements with advisors, grassroots leaders and other community groups. In terms of education programmes, we look at schools, community groups and we also do regular engagements with delivery platforms to ensure that the riders are up to date with the rules and exercise due consideration when they ride."
26-09-2025,Statistics on Age Discrimination Complaints Lodged with TAFEP and Sectors Most Frequently Implicated,Dr Charlene Chen,1,"asked the Minister for Manpower (a) in the past two years, how many complaints of age discrimination have been lodged with the Tripartite Alliance for Fair and Progressive Employment Practices (TAFEP) and the Ministry; (b) how many of such cases are detected beyond formal complaints received; (c) which sectors are most frequently implicated; and (d) when is the Workplace Fairness Act expected to take effect."
26-09-2025,Statistics on Age Discrimination Complaints Lodged with TAFEP and Sectors Most Frequently Implicated,Dr Koh Poh Koon,2,"The Ministry of Manpower (MOM) and the Tripartite Alliance for Fair and Progressive Employment Practices (TAFEP) received an annual average of 61 complaints of age discrimination in 2023 and 2024. The top three sectors with the most number of complaints were administrative and support service activities; wholesale and retail trade; and accommodation and food service activities. In addition to the complaints received, TAFEP partners Workforce Singapore (WSG) to proactively review job advertisements posted on MyCareersFuture (MCF) portal to detect potentially discriminatory job advertisements. In 2023 and 2024, TAFEP identified an annual average of 90 job advertisements containing words or phrases that were potentially discriminatory on the basis of age. TAFEP had engaged the employers that posted these job advertisements to make the necessary amendments to ensure alignment with the Tripartite Guidelines on Fair Employment Practices (TGFEP). To further assist employers to better understand their obligations under the TGFEP and build merit-based and fair workplaces, TAFEP has also provided the employers with resources, such as guides and clinics. We plan to table the second Workplace Fairness Bill in Parliament by the end of the year. If passed, we intend to implement the Workplace Fairness Act sometime in 2026 or 2027."
26-09-2025,Statistics on Age Discrimination Complaints Lodged with TAFEP and Sectors Most Frequently Implicated,Dr Charlene Chen,3,"I thank the Senior Minister of State for his response. I would like to know what trends or patterns MOM has observed in age discrimination cases. For example, is there any data that happens more of hiring promotions or retrenchments? And the second supplementary question is, how will MOM ensure that older workers, especially those less familiar with reporting channels, feel safe and supported to surface cases of discrimination? And my last supplementary question is about the Workplace Fairness Act. When it comes into force, are there any safeguards that will ensure that enforcement is not just reactive, but also proactive in deterring unfair practices before they occur?"
