sittingDate,title,speaker,segment_no,speech_text
14-10-2025,100% Tariff on Pharmaceutical Imports to the US and its Impact on Singapore Economy,Ms Gan Siow Huang,11,"I thank the Member for her supplementary questions. As of 2024, 13% of our domestic exports to the US were pharmaceutical products. And this makes up 19% of our pharmaceutical exports to the US. It is unclear at this point on the details of the tariffs, differentiating between the patented and the non-patented products."
14-10-2025,100% Tariff on Pharmaceutical Imports to the US and its Impact on Singapore Economy,Ms Poh Li San,12,"Thank you, Speaker. Thank you, Minister of State. I would like to ask, what the long-term knock-on effects are on the pharmaceutical industry, given that the Government has invested quite a lot of money in this area. Would there be any strategies to diversify our investments?"
14-10-2025,100% Tariff on Pharmaceutical Imports to the US and its Impact on Singapore Economy,Ms Gan Siow Huang,13,"It is actually really too early to tell if there would be a change in the manufacturing and R&D investments in Singapore arising from this set of new tariffs on the pharmaceutical products. But also, I think we have to understand that beyond tariffs, companies will consider a range of other factors in making their investment decisions in Singapore, including our political stability, rule of law and the pro-business environment that we have here, global and regional connectivity that we will continue to enhance, and best-in-class infrastructure and access to skilled workforce. We will continue to look at how we can diversify our sectors in our economy. As I said earlier on, the ESR is looking into this and will be providing an update on the strategy going forward."
14-10-2025,100% Tariff on Pharmaceutical Imports to the US and its Impact on Singapore Economy,Mr Yip Hon Weng,14,"Thank you, Mr Speaker. I thank the Minister of State for her answer. How would the new US pharmaceutical tariffs affect our healthcare system, particularly medicine availability and drug pricing? Are Singaporeans seeking care likely to face higher costs and will the Ministry of Trade and Industry (MTI), together with the Ministry of Health and Health Sciences Authority, conduct a formal assessment of near-term risks to common medicines and how tariff costs may pass through to consumers?"
14-10-2025,100% Tariff on Pharmaceutical Imports to the US and its Impact on Singapore Economy,Ms Gan Siow Huang,15,The Singapore Government is still currently in discussion with the US on preferential tariffs arrangement for our pharmaceutical exports to the US. I think it is really too early for us to tell whether the prices of pharmaceutical products in Singapore will be affected. But we will certainly make sure that healthcare will continue to be accessible and affordable for Singaporeans.
14-10-2025,100% Tariff on Pharmaceutical Imports to the US and its Impact on Singapore Economy,Mr Chua Kheng Wee Louis,16,"Thank you, Speaker. Just two supplementary questions for the Minister of State. First, I think, as early as in May, the Deputy Prime Minister has mentioned that Singapore is pursuing preferential tariffs to the extent of even zero tariffs on pharmaceutical exports. And so, from that perspective, now that we are already in October, is the idea of having zero tariffs still a possibility, given the current environment? And secondly, more from a longer-term perspective, while companies like AstraZeneca, Pfizer and some of these big pharmaceutical companies are able to negotiate their own deals with the US, but more broadly for Singapore as a whole, and given that the European Union (EU) and Japan do already have their own tariff deals with the US, from Singapore's perspective, if the Minister of State can share the latest updates and what are some of the impediments to a deal with the US administration?"
14-10-2025,100% Tariff on Pharmaceutical Imports to the US and its Impact on Singapore Economy,Ms Gan Siow Huang,17,"We are still having negotiations with the US administration. In particular, Deputy Prime Minister Gan just had a virtual meeting with US Secretary Lutnick last week on a broad framework and the details are being followed up. The negotiation details are confidential. I am sure Speaker and Members in this House will clearly understand this point. I think we also have to take note that the preferential tariff rates secured by countries like Japan and Korea for their pharmaceutical exports were part of broader negotiations with the US on reciprocal tariffs. We have to be realistic at this point, but at the same time, we are working our best to negotiate for the good of our Singapore economy and the companies here."
14-10-2025,100% Tariff on Pharmaceutical Imports to the US and its Impact on Singapore Economy,Mr Liang Eng Hwa,18,"Thank you, Sir. My concern is more about how we can continue to attract investments, especially pharmaceutical investments into Singapore with this announcement. So, can I ask the Minister of State whether MTI or the Economic Development Board (EDB) see that to have an impact on how we attract new investments, whether it is from existing companies or from new companies? And secondly, how would that also impact our aspiration to be the R&D centre for drugs and vaccines discovery, whether that that will impact that aspiration as well."
14-10-2025,100% Tariff on Pharmaceutical Imports to the US and its Impact on Singapore Economy,Ms Gan Siow Huang,19,"I will answer both questions together. Indeed, it is in our interest to try to continue to be an attractive place for investments and R&D in the pharmaceutical sector under the Research, Innovation and Enterprise 2025 Plan. We have committed $28 billion for research and innovation with the intent to accelerate human health and potential as one of the key focus areas. This includes funding to drive research and translational efforts in the biotech and life science sectors. We will be announcing the research funding under RIE 2030 later this year. At the same time, we will continue to invest in talent development, both our local as well as drawing foreign talent, so that we can have a competitive sector to attract businesses and R&D to Singapore."
14-10-2025,100% Tariff on Pharmaceutical Imports to the US and its Impact on Singapore Economy,Mr Lee Hong Chuang,20,"I thank the Minister of State for the statement. I just want to clarify that if there are any companies right now that are looking to coming to Singapore, but because of these tariffs, they are deterred or still just considering?"
14-10-2025,100% Tariff on Pharmaceutical Imports to the US and its Impact on Singapore Economy,Ms Gan Siow Huang,21,I seek Speaker and also Members' understanding that the negotiations are still ongoing. And I think it is sensitive for us to disclose information about companies that are considering coming to Singapore at this point.
14-10-2025,100% Tariff on Pharmaceutical Imports to the US and its Impact on Singapore Economy,Assoc Prof Jamus Jerome Lim,22,"Thank you, Speaker. Presumably, MTI has a plan for what it will do should negotiations end up being somewhat less fruitful than we will all hope. Would the Minister of State be willing to share if their plans expand to third markets that they hope to target with our pharmaceutical exports? And if that was the case, whether she would be willing to share more details about which ones these may be?"
14-10-2025,100% Tariff on Pharmaceutical Imports to the US and its Impact on Singapore Economy,Ms Gan Siow Huang,23,"Regardless of the outcome of the tariffs negotiation, I think Singapore will continue to look at how we can go to more markets where we think it makes business sense for our pharmaceutical exports."
14-10-2025,Data for Cases Directed to Community Mediation Centre and Community Disputes Resolution Tribunals,Mr Kenneth Tiong Boon Kiat,1,"asked the Minister for Law (a) for each of the last three years, how many compulsory Community Mediation Centre attendances are directed through (i) authorised officer mediation direction; (ii) Community Disputes Resolution Tribunal order; (iii) Magistrate's Complaint; (iv) police referral; (v) Community Relations Unit mediation direction; (b) whether residents may appeal to the Ministry to compel mediation; and (c) if so, the number of such appeals and successful outcomes."
14-10-2025,Data for Cases Directed to Community Mediation Centre and Community Disputes Resolution Tribunals,Dr Choo Pei Ling,2,"asked the Minister for Law (a) in each of the past two years and nine months, how many cases of disputes between neighbours had escalated to violence resulting in (i) injuries and (ii) fatalities; and (b) how many of these disputes were due to be or were being processed by the (i) Community Mediation Centre and (ii) Community Disputes Resolution Tribunals; and (c) what preventive measures are being studied and considered."
14-10-2025,Data for Cases Directed to Community Mediation Centre and Community Disputes Resolution Tribunals,Mr Murali Pillai,3,"Mr Speaker, Sir, may I have your permission to answer Question Nos 8 and 9 in today's Order Paper together?"
14-10-2025,Data for Cases Directed to Community Mediation Centre and Community Disputes Resolution Tribunals,Mr Murali Pillai,4,"Thank you, Sir. Sir, my response will also address related questions by hon Members Mr Gabriel Lam 1 , Mr Yip Hon Weng 2 , Mr Xie Yao Quan 3, 4 , Mr Ng Chee Meng 5 , Ms Valerie Lee 6 , Ms Elysa Chen 7, 8 and Ms Gho Sze Kee 9 , which are scheduled for subsequent Sittings. Thereafter, Minister of State Alvin Tan will, with your permission, Sir, address Question Nos 10 and 11 in today's Order Paper. Mr Speaker, may I request that we deliver our replies, which pertain to neighbours' disputes, and then, for us to take supplementary questions together thereafter, please,"
14-10-2025,Data for Cases Directed to Community Mediation Centre and Community Disputes Resolution Tribunals,Mr Murali Pillai,5,"Obliged, Sir. First, I will briefly recap the Government’s overall approach for managing community disputes, before addressing Members’ questions on difficult neighbour disputes and how we intend to address these more effectively. My colleague, Minister of State Alvin Tan, will respond to questions on the Community Relations Unit (CRU). Last year, we enhanced our Community Disputes Management Framework (CDMF) when this House passed the Community Disputes Resolution (Amendment) Act 2024. As Minister Edwin Tong explained during the Second Reading of the Act, our aim is to strengthen our community so that neighbours can constructively engage with one another, even when disagreements arise. This starts by fostering positive neighbourly relations. Now and then, disputes between some neighbours do arise. It is best for these to be settled amicably. So, whenever community leaders or Housing and Development Board (HDB) officers become aware of a dispute, they attempt to mediate informally, particularly at an early stage, before relationships break down. They will also encourage residents to attempt formal mediation at the Community Mediation Centre (CMC). When both neighbours participate, mediation has proven effective in resolving community disputes. It is free and it preserves neighbourly relations in the longer term."
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Kenneth Tiong Boon Kiat,1,"asked the Minister for National Development (a) what criteria distinguishes a severe noise dispute qualifying for Community Relations Unit intervention; and (b) given that the one-year pilot in Tampines handled only five severe cases while not deploying noise sensors, what is the Ministry’s assessment of (i) the unit’s efficacy and (ii) whether its enforcement powers are operationally useful."
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Abdul Muhaimin Abdul Malik,2,asked the Minister for National Development since the pilot launch of the Community Relations Unit (CRU) in April 2025 (a) how many cases have been resolved or closed by the CRU; and (b) what is the Ministry’s assessment of the effectiveness of the CRU in addressing severe neighbour disputes involving noise and hoarding.
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Alvin Tan,3,"Mr Speaker, may I have your permission to take Parliamentary Question Nos 10 and 11 on today’s Order Paper together please?"
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Alvin Tan,4,"Sir, my answer will also address similar questions filed for oral answer by Members Ms Mariam Jaafar, Mr Xie Yao Quan, Mr Foo Cexiang, Dr Charlene Chen 1, 2 and Ms Nadia Ahmad Samdin scheduled for the Sittings on 15, 16 and 17 October, and the questions filed for written answer by Members of Parliament Mr Gerald Giam, Mr Cai Yinzhou and Dr Charlene Chen 3, 4 for the Sittings on 14, 15 and 16 October. Sir, when neighbours engage in a dispute, our priority is to bring them together to understand each other’s perspectives and needs, and then, also try to find a mutually acceptable solution. It is neither desirable for our community spirit nor sustainable for Government to step in as a first response for all disputes between neighbours. The Community Relations Unit (CRU) framework strikes a balance between Government stepping in to manage a dispute and leaving enough room for neighbours to settle disputes themselves. It is not a panacea for neighbour disputes and it is not a substitute for a strong foundation of positive community norms, good neighbourly relations and community dispute resolution options."
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Kenneth Tiong Boon Kiat,5,"I have three supplementary questions for the Ministry of Law (MinLaw) and two supplementary questions for the Ministry of National Development (MND). For the MinLaw, I would respectfully disagree with the Ministry's view. Because for most of the residents who have appealed for compulsory mediation, and I have written two letters through the Member of Parliament (MP), generally, would the Senior Minister of State not agree that the MP is a sufficient gatekeeper of these compulsory mediation appeals to the Ministry? Second, for residents outside of Tampines, how should they currently appeal for compulsory mediation? Should they appeal to HDB to come down to their units to see their circumstances for themselves? Supplementary question three, there is widespread perception that the Community Disputes Resolution Tribunals (CDRT) are quite toothless because, even if you get an injunction, getting an enforcement order seems to be quite difficult. And I quote a Mothership article of 2024, which reported a Bukit Panjang resident who got a CDRT injunction for their neighbour to stop smoking in June 2023, but found it, subsequently, difficult to get the evidence to get an enforcement order when her neighbour persisted in smoking. For MND, the first supplementary question, so, the CRU has 15 staff members, has had five severe cases in six months. That means less than one case per month. And yet, there are about 2,500 noise cases per month, so generally, using the Tampines electors as a proxy for the number of cases, there should have been about 150 cases for Tampines. So, less than 1% of them have been deemed severe. My question is, what are the thresholds preventing CRU escalation and will MND publish the criteria so that residents and frontline officers know when a case is deemed severe? Second supplementary question, if no sensors were deployed, what unique capability did CRU add beyond current procedures by HDB and the Police, which already mediate and investigate?"
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Murali Pillai,6,"Mr Speaker, Sir, before I deal with hon Member Mr Tiong's three supplementary questions. I just want to make a clarification. I mentioned in my speech just now that Mr Tiong asked for the number of compulsory mediations for neighbour disputes at CMC for each of the last five years. Actually, he asked for three years. So, with that clarification, let me now deal with the supplementary questions. The first point about whether the MP can be the gatekeeper. My response is to point out that as far as the issue of directing compulsory mediation is concerned, that has to be dealt with even-handedly and also, it involves two institutions: one, the judge, which is an independent branch of our Government; and the other one, is in relation to the public officers. So, we sited it with the public officers as far as compulsory mediation is concerned, so that anybody who is aggrieved, he may write or his MP may write to the public body concerned and then, they will look at it and see whether or not there is a need to issue a Mediation Direction (MD). Because when the MPs get information, they only hear one side of the story. It is very difficult to hear both sides of the story. But the public officers are able to do so. At the judiciary level, as I mentioned my speech, the judges have discretion to order mediation as well. So, cumulatively, we are able to deal with this matter, ensuring that mediation is really the main thrust of our approach or strategy to deal with neighbours' disputes. The hon Member asked about compulsory mediation outside the Tampines project. Sir, this is really something which we are looking at and as was mentioned in the speeches made by myself and the Minister of State Alvin Tan, we are looking to complete the pilot, learn from the issues that have presented themselves and then, we certainly want to extend it to all parts of Singapore. I certainly remember the debate that happened in the last session of Parliament, where almost every Member asked that his constituency be volunteered for the extension after the pilot. So, it is a matter of resources. It will come. I come to the last supplementary question, which is an assertion that the CDRT is toothless. I am just looking at it from the perspective of the legislative framework. The legislative framework allows for a person who breaches a special direction to be prosecuted and be convicted, and that must mean that there is some tooth to the action. It is really a matter of enforcement. And may I also add that, under the enhanced powers, the CDRT or the HDB has even the powers to evict a person from his house. In fact, there have been instances where respondents have been ordered to leave their homes for a period of 10 days and 14 days. So, these measures are certainly measures with serious outcomes."
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Alvin Tan,7,"Sir, I thank the Member Kenneth Tiong for his questions. I think there are two parts to it: one is with regard to the efficacy of CRU and the expansion; and the second is whether CRU has special powers. In this regard, Sir, I would also like to ask the Member if he can 100% guarantee that any of these suite of measures, including the CRU, can de-escalate a neighbour dispute, and then I will respond shortly."
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Kenneth Tiong Boon Kiat,8,"That is a strange question. Clearly, I think we cannot 100% guarantee de-escalation, but it will make sense at the margins."
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Alvin Tan,9,"Sir, of course, that was a question in which we know the answer. Regardless of whatever we do, there is no 100% guarantee. You apply CDRT, CMC, or even to that regard, CRU, to any of these cases, it can help, it can also hinder, and in certain cases as well, it may even exacerbate the situation. So, there is no special power that CRU has and so, let us exercise reason. Let us exercise reason to it and recognise that there is no tool that is perfect and recognise that we have a useful suite of tools that are available to us, thanks to the enhanced CDMF. And we are using those tools and we are using novel tools in the Tampines pilot with regard to the CRU as well as the MD, but there is no perfect tool in this regard. And so, there is no special power. But what CRU does is help to be an intermediary, between voluntary mediation as well as enforcement. And that is what it is purporting to do. In the November 2024 Second Reading, I think, many Members of this House, from across both aisles, have naturally asked for the expansion of CRU beyond the Tampines pilot. I understand that and I am no exception. In fact, I think that was one of the biggest asks across. Can I ask and can I also request for Members to understand this: that this is a pilot, we have done this for six months in Tampines and it is resource intensive. We are now only six months into this one-year pilot. There are five cases. And we will continue to take on severe cases in Tampines that are being floated to, or raised or triaged by the agencies. But I ask for some patience. We are studying this pilot very carefully, sizing it very carefully and where appropriate, we will expand this pilot. At this point, I also wanted to remind Members in the Second Reading last year that Ms Sylvia Lim had also asked for the expansion of the CRU pilot, amongst many other Members in this House. But what is also very useful is that Members of this House also acknowledged two things. One, is that this is a multi-year effort by several Ministries and agencies, and I thank Members for duly acknowledging that. But the more important point is that Ms Sylvia Lim, while asking like many Members to expand the CRU pilot, she had also acknowledged the resource-intensive and challenging nature of the work. I quote Ms Lim, she said, ""It is also clear that the enhanced CDMF will be a resource-intensive exercise requiring standby teams after office hours and active management of difficult cases by the new Director-General of Community Relations. The work will not be easy."" And I thought this is just useful for us. Give us some time. Let us study the pilot. We are working very hard on learning from the five cases that we have in Tampines. I have given, in my reply, the outcomes of these CRU cases in Tampines. And we are also looking at cases outside of Tampines, that some Members have also floated to us. Taken together, we are able to then look at how best to resource this and then extend it to beyond Tampines, when it is appropriate."
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Dr Choo Pei Ling,10,"Mr Speaker, Sir, I thank the Senior Minister of State and the Minister of State for their responses. I have three supplementary questions. One, as noise disturbances and hoarding in common areas remain among the most frequent neighbour disputes in HDB estates, would the Ministry consider reviewing and strengthening legislation and enforcement, including setting maximum permissible decibel levels or clearer hoarding thresholds, to address these issues more proactively? Two, has the Ministry explore the use of predictive analytics or risk assessment tools to identify the high-risk neighbour disputes before they escalate? And three, if so, what safeguards are in place to ensure there is fairness, transparency and privacy?"
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Murali Pillai,11,"Mr Speaker, Sir, I will take the first part of the question posed by the hon Member, Dr Choo. She suggested whether the legislation can be reviewed further, to put specific noise levels. Certainly, that is something that we can consider. I would give her and hon Members an assurance that we are continually looking to see how we can strengthen the system, because we know how important this issue about ensuring neighbourliness and harmony in the community is. But I think one must agree, the core point is that these issues must be dealt with in the community and the community must exercise self-moderation. That is really the principal point. We should not be directing cases to be dealt with at the CDRT as a first resort."
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Alvin Tan,12,"Sir, with regard to Dr Choo's questions, I want to say that the severity of noise disturbances can vary, depending on ambient noise levels, and rather than just across the board decibel thresholds, CRU measures noise levels above the ambient. I also wanted to assure Members and in fact, last year at the Second Reading, Senior Minister of State Sim Ann had also assured Members, that there will be safeguards to protect residents' privacy in the deployment of noise sensors. I refer the Member to that speech."
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Abdul Muhaimin Abdul Malik,13,"Thank you, Mr Speaker. I have two supplementary questions for MND. Out of the five cases that CRU has taken, how many of those cases are considered resolved and how long did they take? Second question, when can we expect the Ministry to decide if the CRU can be expanded to other towns – will it be after the one-year period pilot?"
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Alvin Tan,14,"Sir, I thank the Member. I had mentioned earlier on, going into the details of the cases, there are five cases, I mentioned that of the three cases that CRU is dealing with is to facilitate inpatient admission and treatment for one, and more consistent follow-up in community for the other two. Senior Minister of State Murali had mentioned that the CRU had issued an MD for one, and then, I also mentioned in my main reply, please refer to that, that the one case involving the deliberate use of noise to disturb neighbours and not related to mental health, has abated after joint intervention by CRU, Police and Town Council. We are studying these, the way in which the CRU is managing these cases. And we see that there are some encouraging signs, but please just do give us some time to study this in detail – and also, cases outside of the pilot – so that we can better think about resourcing it. I think we discussed this in detail last year and I really ask for Members' patience in this. Work with us, we are serious about this, we are working hard on this and we will take all of the learnings very seriously, and your feedback into account."
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Ms Elysa Chen,15,"Thank you, Mr Speaker, and thank you Senior Minister of State Murali also, on the affirmation of the importance of positive neighbourly relations. To improve the process, I wanted to ask whether the Ministry is studying ways to further simplify or digitise the evidence submission process for CDRT hearings, to make it more accessible for laypersons."
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Murali Pillai,16,"Sir, I am obliged to hon Member, Ms Elysa Chen, for her positive remarks. Insofar as the point about assisting applicants in the CDRT process, certainly the Judiciary has leaned forward. As I mentioned in my speech, there is a website which provides very important information on how to collate evidence. And also, I would say the CRU has been formed. The legislative intent is also to assist applicants in certain cases by gathering evidence and that can be presented to the CDRT. Or in a very clear cut case, the CRU itself can issue abatement orders. So, collectively, this will assist the neighbour who is belabouring under some disamenities from his other neighbour."
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Ng Chee Meng,17,"Mr Speaker, thank you. I would like to thank the Senior Minister of State and the Minister of State for the clarifications. Mr Speaker, my grassroots leaders are really the true heroes on the ground in mediating neighbourly disputes. According to what I know from The Straits Times, 90% of neighbourly disputes are actually resolved at the grassroots level. They often work late into the night on their own time to preserve the harmony between neighbours and the community. So, two supplementary questions. How can we enhance the ecosystem of support, including resources, so that our grassroots mediators can do their job and play this vital role, before formal escalation to the suite of measures that had been mentioned? And most importantly, given the anxiety over the murder in Yishun, how can we enhance the safety of our grassroots leaders so that they can do this work with peace of mind as they work deep into the night? Perhaps training for some pick-up of warning signs and maybe techniques to de-escalate more serious scenarios? I would like to hear from the Ministries."
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Murali Pillai,18,"Sir, I am grateful to the hon Mr Ng Chee Meng for acknowledging the heroes on the ground, the grassroots leaders. Indeed, that has also been my experience. They do it on their own time, dealing with disputes involving neighbours. And also, they take their own time to train themselves. They go through mediation courses as well. And as a result of which, a substantial number of neighbour disputes are being solved through them. I would add, Sir, that, actually, there is also another aspect of what they do, which is really creating the goodwill through community activities, getting the neighbours to meet one another. This is something that we took for granted during the kampung days when our doors were always open. Here, the grassroots leaders come, make sure that neighbours meet one another through, say, block parties and other events for residents. And that is very helpful because with the relationship that is built, the neighbour who is originally thinking of complaining, may say, ""Eh, wait a minute, I know his circumstances, I know his family well, maybe I will live with it"". And that is the live-and-let-live attitude that we want to promote in the community. As to the supplementary questions on supporting the grassroots leaders. Certainly, we are happy to lean forward to train suitable grassroots leaders for mediation training. Mediation is not an easy area for many of them because they may not be legally trained. So, we are certainly happy to see how we can train more. In fact, at the CMC level, we are also looking out for suitable candidates to increase our core of mediators. I think that that can certainly help. We can certainly continue to share best practices and that is one way to strengthen the competence of our grassroots leaders as mediators. On the issue of the anxiety following the incident in Yishun, I would say this. If anyone feels threatened, then the first thing to do is to call the Police via 999. There is no doubt about that. Mediation is not suitable when there are signs of violence, threatened or actual. You should break off and then let the Police deal with it and that must be something ingrained in everybody's mind. And of course, sometimes we are dealing with evolving situations and there must be a constant assessment as to whether the line is crossed."
14-10-2025,Criteria that Qualify for Intervention by Community Relations Unit and Unit's Effectiveness in Addressing Neighbourly Disputes,Mr Alvin Tan,19,"Sir, I thank Member Ng Chee Meng for highlighting the tireless work of his volunteers. Even last night, I was also dealing with one case and my volunteer stayed late night, and I think many of us can attest to that as well. So, this is a shout out to many of the volunteers who work very hard to mediate and also to build the community bonds that are very important upstream. If I may also just to suggest that Members, please continue to support the Municipal Services Office's (MSO's) ongoing work in this front. MSO has a Love Our 'Hood Youth Challenge, as well as HDB's Singapore's Friendly Neighbourhood Award. These are just some measures in which we can take all of these upstream. And I just wanted to also reflect that these upstream measures are complemented by what Senior Minister of State Murali and I had outlined today, a comprehensive suite of measures for the enhanced CDMF. They are not panaceas, but taken together, I think we can build that ""we-first"" society that we all aspire to."
